lake_id,area,elev,min_depth,max_depth,mean_depth,x,y
182,158260,40.146443400641196,0.38101466294561703,3.04182513484448,1.697392584541627,712613,6199700.5
183,671521,55.98156791547582,-1.690543375322747,23.565671514890383,9.730932138655847,689641.5,6131996
184,612215,34.49112393438843,0.1789212827943203,7.192717102195584,3.2070006569059952,528364.5,6087544
185,3730167,1.2750761573070657,0.3127808274430828,6.287461936432264,3.213145769767075,605086.5,6235812
186,1527518,3.94007974047809,0.42473478661520403,10.834540148608705,3.248049003860281,495108,6255051
187,1234278,41.72418606639868,-0.19952364201787276,3.206819725784406,1.4820782733124807,501479,6229720.5
188,243637,2.3502624410655,1.04083208742163,4.06128374192294,2.325420276088563,688993.5,6170369.5
189,691552,22.84794409756652,0.676836193997822,8.156829876907222,4.029571551441912,533413,6220255
190,12463065,1.3042447643316946,-2.606393040682359,12.806912439059296,7.179054525861317,644163,6161134.5
191,4037860,9.979157457287101,-0.8119876986957877,16.47813604366037,3.2557726801552085,540196.5,6266270.5
192,141056,39.5077611214508,0.9759386394225658,1.8670153223607429,1.4034657002459072,658301,6168569
193,197902,75.80370712108518,-0.901367657401579,9.171540996715763,3.7285286179200026,526782,6208081.5
194,1875223,32.43618829359071,0.13096482862489012,18.444983053114264,7.973929503324241,663373,6147861.5
195,6619688,6.919451548537848,-1.3974010210422305,21.187185960451774,9.626270906727184,663860.5,6137346.5
196,499923,53.42051277248305,-0.5619332317765,20.790544089690776,8.947176001170302,691163,6132095
197,702768,58.296079741205936,0.31804667541003795,2.544019131000674,0.9941527429255422,679804,6156397.5
198,4764782,12.259500265268942,-1.874376544434817,19.539254098619814,6.678604800743735,473188.5,6319100
199,161823,20.466466424744123,0.8135183476297421,5.067592387711171,2.5313648162516182,531147.5,6259775.5
200,156043,25.7065521690333,-0.011144312575520843,4.746666774702138,2.200873417613721,525228.5,6116051.5
201,1492833,7.041147669416959,-0.4551238454756197,13.670812580532731,4.242168040189562,524997,6251091.5
202,78012,45.62858621697677,-0.4634421071872481,11.480588162316145,4.067038855190483,523142.5,6116179
203,164593,20.520640305589843,-0.46223286481446024,5.590518830707559,3.2395482287226898,717085.5,6190119
204,115820,20.909557590025194,0.27738222190468065,4.438978325323564,2.4623410534473527,534740.5,6222912
205,578935,22.404351725609473,0.2077391625784344,8.86878741436527,4.781413458570527,549060,6214155.5
206,109382,42.384406796120054,0.4597209931912474,5.320553488148285,3.5583662405871066,544062,6202889.5
207,181863,1.0667462718462752,0.8753724897245321,2.3615310403411396,1.5624368709409193,645879,6082240
208,78306,9.711147852102037,-0.04456751807618531,7.001879085169243,3.46728867575838,690475.5,6080441.5
209,157093,26.400728585912642,1.2220656347522905,2.316657253389092,1.670481093026616,540789.5,6210339
210,133363,3.6647123156409513,-0.1888613753989583,0.3054399251290878,0.09624403936357429,487580.5,6326506.5
