lake_id,area,elev,min_depth,max_depth,mean_depth,x,y,partition
141,399835,19.21400973241469,0.1256969883655045,10.831810633737051,4.068463702963423,532251.5,6223459.5,train
146,2628017,22.81193209738929,-0.9182931729273632,12.113373869448411,3.899576605926799,539741.5,6213697.0,train
34,427866,54.75664194009986,1.0267845675797105,6.765480478215551,3.413366607242918,519815.0,6174883.5,train
68,1927627,34.95415127911768,0.1343951217341725,6.70405785475873,2.126397002586161,527393.0,6090797.0,train
25,1093681,20.97492506696928,-0.4392577380901805,14.677913644970165,4.19700979449324,535769.5,6222346.5,train
42,452813,37.420524643397066,0.2360252465024217,4.396351686630965,2.1646881353192797,494133.5,6223561.5,train
4,107845,27.30659312019796,0.5840853284963536,7.682458280145987,3.786417913830624,529876.0,6095838.5,train
52,279150,3.949159919049936,0.3328873861962833,1.829526033317471,1.1438098787920443,700143.0,6180228.5,train
182,158260,40.1464434006412,0.381014662945617,3.04182513484448,1.697392584541627,712613.0,6199700.5,train
209,157093,26.40072858591264,1.2220656347522905,2.316657253389092,1.670481093026616,540789.5,6210339.0,train
158,1913423,18.717946845138083,-0.3338640333512614,3.774262549440445,2.319330172366821,649569.0,6169874.0,train
163,202905,25.27443959503993,-0.2362440522985558,13.735986486992823,7.336498094573777,538475.5,6219945.5,train
97,144661,0.2391514330729376,0.2408888108498132,3.880242113513868,2.166428574655771,457985.0,6266995.5,train
125,552215,4.225016817754629,-1.202207962576086,8.495293321642109,3.9880793296110704,548815.0,6101295.5,train
16,584022,21.00983673870689,0.3382558029009956,3.659953754275861,1.741077221273949,545793.5,6216720.0,train
129,1057718,0.2745639254520821,0.6778559040668877,1.9687205978352185,1.46543686925328,450346.5,6233785.5,train
109,251622,35.96935487654643,-0.1490809831337429,7.00795007404561,3.7119510380937895,514445.0,6136646.5,train
205,578935,22.404351725609477,0.2077391625784344,8.86878741436527,4.781413458570527,549060.0,6214155.5,train
174,107214,39.39089043104545,-0.2671758229315415,4.334057379204992,2.1448227283434376,599842.0,6104117.0,train
44,224026,16.879026607827818,0.2530144174491937,1.3967230892999891,0.77897515886445,721864.0,6183743.5,train
154,2866167,18.108700803580582,0.6434852616739875,5.419205953476501,2.879619438144117,715457.0,6196603.0,train
19,693848,30.02402538642868,0.3479934714055339,3.4610274623602457,2.224046922952594,658410.0,6150066.5,train
157,8447197,23.45859328330766,-0.5914661346485666,19.07685376393202,7.366501461354503,557391.5,6209248.0,train
181,324730,64.29824173902124,0.4630907766972569,7.596897179326284,3.236053615692405,552928.5,6295993.0,train
123,143484,54.12107615348005,0.5592235653280966,4.247678135628412,2.179706477072948,520758.0,6198493.5,train
7,39545249,3.87874609149792,-0.0947942698045181,5.718854445259151,2.9795364662228048,694138.5,6207815.0,train
197,702768,58.296079741205936,0.3180466754100379,2.544019131000674,0.9941527429255422,679804.0,6156397.5,train
60,139052,51.85696553472263,0.1696819010955863,1.0210103786128355,0.6550029207269827,515921.0,6199362.0,train
31,164316,2.206543423875964,0.9076173154626916,2.636162666053682,1.937044994614256,671412.0,6205428.0,train
89,613371,0.6142366355053879,0.4507765537491479,4.6126892337703485,2.5904627802768303,481840.5,6274716.5,train
66,116900,4.355563660492846,-0.0647324810891252,2.6161143567178256,1.1907645054238662,714835.5,6221084.5,train
201,1492833,7.041147669416959,-0.4551238454756197,13.670812580532733,4.242168040189562,524997.0,6251091.5,train
184,612215,34.49112393438843,0.1789212827943203,7.192717102195584,3.2070006569059952,528364.5,6087544.0,train
6,527691,21.14175302788076,-0.56011152019855,21.141897322479355,9.891562186026738,533899.5,6223013.0,train
199,161823,20.466466424744123,0.8135183476297421,5.067592387711171,2.5313648162516182,531147.5,6259775.5,train
20,120468,20.954625104878048,-0.4253729964013573,2.0018260292063275,0.3497608037419866,720963.5,6218628.0,train
58,719969,78.73512613217676,-0.9311334272129272,12.898326882295606,4.099585297244281,524357.0,6208185.5,train
103,561929,18.27020329221257,0.8025301427676581,3.647057102625139,1.895648298456533,718421.0,6186466.5,train
55,2695723,1.900591650980575,0.2075325112041508,2.940330791544897,1.9089190022403315,528826.0,6121493.5,valid
138,747353,2.661155555538431,0.0532803658972227,1.8109533980785963,0.6205591196805035,532971.0,6265847.0,valid
166,200906,17.851689948566836,0.876393578641121,5.851245093356445,2.4243358872142946,541436.5,6229973.5,valid
36,1179927,20.464310389604943,-0.2776090897552059,16.58630446225871,6.446621459756102,710554.0,6189284.0,valid
156,699231,3.12846930971274,0.4902301978434913,1.6478173334952912,1.0677087568585066,491958.0,6261496.5,valid
67,118079,46.63597225411538,0.3335536395323473,2.237218758871876,1.133641566226251,545563.0,6306767.5,valid
5,398343,22.666459358646915,0.428371112488584,1.936816953829993,0.981778895298922,536911.5,6235946.0,valid
86,1942436,21.01505343518808,-1.0869101343617444,30.202888344293893,14.161496347587317,547461.5,6217607.0,valid
92,153354,55.05551125263839,0.7555550121971422,2.7830549899758594,1.8137627699448196,531080.5,6209016.0,valid
140,215938,78.5799569876386,-0.1569051949785915,4.626247958458791,2.332365805545082,537239.0,6202311.0,valid
21,129779,5.71073260863409,0.0275407396940563,1.0630741291666412,0.4336493656668075,618869.0,6096690.5,valid
121,188587,27.37251161998147,-0.826915811299056,8.843136661350655,2.075041925218724,527306.0,6304237.5,valid
108,137271,47.11846127210529,0.4677888392449887,4.38306827036957,1.874115459520247,510346.0,6201269.0,valid
187,1234278,41.72418606639868,-0.1995236420178727,3.206819725784406,1.4820782733124809,501479.0,6229720.5,valid
90,163478,55.13122586812059,0.7712252577690251,3.2072528063492527,2.099863968666987,530312.0,6209410.5,valid
204,115820,20.909557590025194,0.2773822219046806,4.438978325323564,2.4623410534473527,534740.5,6222912.0,valid
111,103773,13.751556785921712,0.4817216223750034,10.158828249999962,3.6310388736215873,691278.0,6081659.0,valid
64,140699,3.885978643425661,0.1701918674561007,3.328156899037774,2.207409527913028,610995.0,6132451.5,valid
164,230124,26.740909927448563,0.775853371836817,9.527891253157769,3.717973038676146,706256.0,6203610.0,valid
127,3491947,13.730706703848462,-1.0040091328428795,21.616677647099607,3.591119045760266,476397.5,6321221.5,valid
110,104500,3.144610606091776,0.8134974397230459,3.080904950581566,1.7377093138776627,547827.5,6089305.0,valid
107,137892,51.05459698146126,1.022151072795296,6.211656200770705,3.631078116075225,669388.0,6168392.5,valid
80,217138,19.508381779988607,0.9718488893857576,4.655084754765383,2.99486712774183,533319.0,6225004.5,valid
155,377075,18.1742397445603,-0.4151654183758211,16.612874657222736,5.806394883562823,524135.5,6302619.0,valid
61,144170,65.75621310666584,1.03119547618914,8.057602636257101,2.9749820502426707,521494.0,6234772.0,valid
165,172643,-0.0892222761847036,0.0122603948075078,6.394946044123459,1.7348915966162244,537898.5,6086401.0,valid
206,109382,42.38440679612005,0.4597209931912474,5.320553488148285,3.5583662405871066,544062.0,6202889.5,valid
12,1162777,18.44208320136588,-0.0216626544924132,2.612924850639459,1.467445495437533,716640.5,6186045.5,valid
147,202939,38.85601119303109,-0.069373644471625,6.44616145595085,3.3465211247041395,576876.5,6118502.0,valid
136,141052,33.89189937329548,1.7907425862156003,6.426541931962962,3.8310362053081657,661425.0,6147570.5,valid
119,8016810,8.790336652230867,-0.937401560773532,3.3762250226089634,0.5475746590829964,663132.5,6070602.0,valid
14,880059,6.928549545782584,-0.0681500638361196,8.734708246987992,4.420720130066787,667380.0,6135120.0,test
106,2040899,36.91644836660891,0.1827269514070906,7.993368196841533,2.921890325647192,557131.5,6295779.5,test
