metric,value,step,init_features
val_loss,0.061753783375024796,30499.0,8
val_loss,0.0615646168589592,30749.0,8
val_loss,0.06184916943311691,30999.0,8
val_loss,0.061503492295742035,31249.0,8
val_loss,0.061253249645233154,31499.0,8
val_loss,0.06208886206150055,31749.0,8
val_loss,0.06277897208929062,31999.0,8
val_loss,0.06144656613469124,32249.0,8
val_loss,0.06164349243044853,32499.0,8
val_loss,0.06107634678483009,32749.0,8
val_loss,0.06056592985987663,32999.0,8
val_loss,0.06098397821187973,33249.0,8
val_loss,0.061756864190101624,33499.0,8
val_loss,0.06160786375403404,33749.0,8
val_loss,0.06107920780777931,33999.0,8
val_loss,0.06020361930131912,34249.0,8
val_loss,0.06037076562643051,34499.0,8
val_loss,0.06153305992484093,34749.0,8
val_loss,0.061360083520412445,34999.0,8
val_loss,0.06007428839802742,35249.0,8
val_loss,0.059656210243701935,35499.0,8
val_loss,0.05991613119840622,35749.0,8
val_loss,0.06063104048371315,35999.0,8
val_loss,0.0596872940659523,36249.0,8
val_loss,0.05947636812925339,36499.0,8
val_loss,0.06050891429185867,36749.0,8
val_loss,0.05954550951719284,36999.0,8
val_loss,0.05932836979627609,37249.0,8
val_loss,0.05943569168448448,37499.0,8
val_loss,0.0588519386947155,37749.0,8
val_loss,0.059508129954338074,37999.0,8
val_loss,0.05951924994587898,38249.0,8
val_loss,0.05852624401450157,38499.0,8
val_loss,0.05928998067975044,38749.0,8
val_loss,0.05917850136756897,38999.0,8
val_loss,0.059411946684122086,39249.0,8
val_loss,0.05851306766271591,39499.0,8
val_loss,0.05915779992938042,39749.0,8
val_loss,0.05870720371603966,39999.0,8
val_loss,0.057930346578359604,40249.0,8
val_loss,0.05854584276676178,40499.0,8
val_loss,0.058401815593242645,40749.0,8
val_loss,0.0578932948410511,40999.0,8
val_loss,0.05822442099452019,41249.0,8
val_loss,0.05783703550696373,41499.0,8
val_loss,0.0576726496219635,41749.0,8
val_loss,0.0590444952249527,41999.0,8
val_loss,0.05753427371382713,42249.0,8
val_loss,0.057621948421001434,42499.0,8
val_loss,0.057389114052057266,42749.0,8
val_loss,0.05779866501688957,42999.0,8
val_loss,0.057254858314991,43249.0,8
val_loss,0.05713150277733803,43499.0,8
val_loss,0.057525359094142914,43749.0,8
val_loss,0.05764331296086311,43999.0,8
val_loss,0.056807104498147964,44249.0,8
val_loss,0.0585063211619854,44499.0,8
val_loss,0.05685979500412941,44749.0,8
val_loss,0.057929202914237976,44999.0,8
val_loss,0.05722660571336746,45249.0,8
val_loss,0.05686749517917633,45499.0,8
val_loss,0.0568687804043293,45749.0,8
val_loss,0.057961031794548035,45999.0,8
val_loss,0.05628739669919014,46249.0,8
val_loss,0.0562291145324707,46499.0,8
val_loss,0.05664950609207153,46749.0,8
val_loss,0.05647449940443039,46999.0,8
val_loss,0.05599447339773178,47249.0,8
val_loss,0.055898141115903854,47499.0,8
val_loss,0.05649115517735481,47749.0,8
val_loss,0.056013066321611404,47999.0,8
val_loss,0.05625231936573982,48249.0,8
val_loss,0.05806282162666321,48499.0,8
val_loss,0.0559525340795517,48749.0,8
val_loss,0.056040894240140915,48999.0,8
val_loss,0.05619393289089203,49249.0,8
val_loss,0.05559752881526947,49499.0,8
val_loss,0.05597669631242752,49749.0,8
val_loss,0.055946119129657745,49999.0,8
val_loss,0.055341389030218124,50249.0,8
val_loss,0.055689647793769836,50499.0,8
val_loss,0.05560876056551933,50749.0,8
val_loss,0.05518696829676628,50999.0,8
val_loss,0.05594974383711815,51249.0,8
val_loss,0.05603552237153053,51499.0,8
val_loss,0.055116165429353714,51749.0,8
val_loss,0.054958537220954895,51999.0,8
val_loss,0.054913002997636795,52249.0,8
val_loss,0.05472994223237038,52499.0,8
val_loss,0.055109571665525436,52749.0,8
val_loss,0.0551312081515789,52999.0,8
val_loss,0.05480113625526428,53249.0,8
val_loss,0.0548073910176754,53499.0,8
val_loss,0.054376669228076935,53749.0,8
val_loss,0.054443392902612686,53999.0,8
val_loss,0.05623413994908333,54249.0,8
val_loss,0.05449364706873894,54499.0,8
val_loss,0.054457247257232666,54749.0,8
val_loss,0.054780248552560806,54999.0,8
val_loss,0.054399274289608,55249.0,8
val_loss,0.05535684898495674,55499.0,8
val_loss,0.05478862300515175,55749.0,8
val_loss,0.053914524614810944,55999.0,8
val_loss,0.05459253862500191,56249.0,8
val_loss,0.05501113086938858,56499.0,8
val_loss,0.05460046976804733,56749.0,8
val_loss,0.053999561816453934,56999.0,8
val_loss,0.05402847006917,57249.0,8
val_loss,0.05473598465323448,57499.0,8
val_loss,0.053735602647066116,57749.0,8
val_loss,0.05350133776664734,57999.0,8
val_loss,0.05416286736726761,58249.0,8
val_loss,0.05422693118453026,58499.0,8
val_loss,0.053521718829870224,58749.0,8
val_loss,0.05386636033654213,58999.0,8
val_loss,0.05474330857396126,59249.0,8
val_loss,0.05334833264350891,59499.0,8
val_loss,0.053550854325294495,59749.0,8
val_loss,0.05386897549033165,59999.0,8
val_loss,0.053258270025253296,60249.0,8
val_loss,0.05324976146221161,60499.0,8
val_loss,0.053401149809360504,60749.0,8
val_loss,0.053021226078271866,60999.0,8
val_loss,0.053098008036613464,61249.0,8
val_loss,0.05318353325128555,61499.0,8
val_loss,0.05325242504477501,61749.0,8
val_loss,0.053188756108284,61999.0,8
val_loss,0.05308780074119568,62249.0,8
val_loss,0.052720602601766586,62499.0,8
val_loss,0.052782364189624786,62749.0,8
val_loss,0.05342834070324898,62999.0,8
val_loss,0.05337827280163765,63249.0,8
val_loss,0.05313749611377716,63499.0,8
val_loss,0.05261833965778351,63749.0,8
val_loss,0.05267808586359024,63999.0,8
val_loss,0.052852991968393326,64249.0,8
val_loss,0.053195539861917496,64499.0,8
val_loss,0.05272199213504791,64749.0,8
val_loss,0.052591945976018906,64999.0,8
val_loss,0.053443897515535355,65249.0,8
val_loss,0.052867140620946884,65499.0,8
val_loss,0.05223451927304268,65749.0,8
val_loss,0.05267227068543434,65999.0,8
val_loss,0.05234510451555252,66249.0,8
val_loss,0.052130188792943954,66499.0,8
val_loss,0.052309487015008926,66749.0,8
val_loss,0.053797539323568344,66999.0,8
val_loss,0.052926648408174515,67249.0,8
val_loss,0.0519571453332901,67499.0,8
val_loss,0.052340660244226456,67749.0,8
val_loss,0.05170677229762077,67999.0,8
val_loss,0.05201292410492897,68249.0,8
val_loss,0.052243880927562714,68499.0,8
val_loss,0.05247144773602486,68749.0,8
val_loss,0.05178091675043106,68999.0,8
val_loss,0.051956623792648315,69249.0,8
val_loss,0.0516124963760376,69499.0,8
val_loss,0.052189022302627563,69749.0,8
val_loss,0.051714301109313965,69999.0,8
val_loss,0.05138731375336647,70249.0,8
val_loss,0.051857639104127884,70499.0,8
val_loss,0.05186516419053078,70749.0,8
val_loss,0.0514315590262413,70999.0,8
val_loss,0.05140232667326927,71249.0,8
val_loss,0.05162336304783821,71499.0,8
val_loss,0.051365386694669724,71749.0,8
val_loss,0.05148082226514816,71999.0,8
val_loss,0.05156799405813217,72249.0,8
val_loss,0.052418503910303116,72499.0,8
val_loss,0.052737846970558167,72749.0,8
val_loss,0.05130120366811752,72999.0,8
val_loss,0.05159278213977814,73249.0,8
val_loss,0.050942886620759964,73499.0,8
val_loss,0.05162706971168518,73749.0,8
val_loss,0.05141486972570419,73999.0,8
val_loss,0.05112406611442566,74249.0,8
val_loss,0.05154537409543991,74499.0,8
val_loss,0.05153279006481171,74749.0,8
val_loss,0.051087185740470886,74999.0,8
val_loss,0.05115317180752754,75249.0,8
val_loss,0.0524427704513073,75499.0,8
val_loss,0.05133246257901192,75749.0,8
val_loss,0.05204958841204643,75999.0,8
val_loss,0.05122675374150276,76249.0,8
val_loss,0.05077548697590828,76499.0,8
val_loss,0.05085356906056404,76749.0,8
val_loss,0.05112847313284874,76999.0,8
val_loss,0.05082208290696144,77249.0,8
val_loss,0.0516253225505352,77499.0,8
val_loss,0.050496041774749756,77749.0,8
val_loss,0.051078833639621735,77999.0,8
val_loss,0.05280887708067894,78249.0,8
val_loss,0.050579506903886795,78499.0,8
val_loss,0.05108825862407684,78749.0,8
val_loss,0.05037751793861389,78999.0,8
val_loss,0.05063952878117561,79249.0,8
val_loss,0.050335995852947235,79499.0,8
val_loss,0.050760749727487564,79749.0,8
val_loss,0.050375308841466904,79999.0,8
val_loss,0.05044976621866226,80249.0,8
val_loss,0.050333548337221146,80499.0,8
val_loss,0.050401557236909866,80749.0,8
val_loss,0.050222691148519516,80999.0,8
val_loss,0.05026387423276901,81249.0,8
val_loss,0.049997080117464066,81499.0,8
val_loss,0.050112877041101456,81749.0,8
val_loss,0.05060040205717087,81999.0,8
val_loss,0.049889832735061646,82249.0,8
val_loss,0.04999534785747528,82499.0,8
val_loss,0.05029721185564995,82749.0,8
val_loss,0.05005201697349548,82999.0,8
val_loss,0.04976190626621246,83249.0,8
val_loss,0.05014181509613991,83499.0,8
val_loss,0.04999852925539017,83749.0,8
val_loss,0.05056019127368927,83999.0,8
val_loss,0.04994228854775429,84249.0,8
val_loss,0.050411731004714966,84499.0,8
val_loss,0.04988186061382294,84749.0,8
val_loss,0.050132181495428085,84999.0,8
val_loss,0.05000348016619682,85249.0,8
val_loss,0.05046560615301132,85499.0,8
val_loss,0.05048130080103874,85749.0,8
val_loss,0.05007174238562584,85999.0,8
val_loss,0.05035713315010071,86249.0,8
val_loss,0.05052050203084946,86499.0,8
val_loss,0.04997134953737259,86749.0,8
val_loss,0.04996562749147415,86999.0,8
val_loss,0.04966830834746361,87249.0,8
val_loss,0.05021798238158226,87499.0,8
val_loss,0.04953412339091301,87749.0,8
val_loss,0.05044086277484894,87999.0,8
val_loss,0.04972618445754051,88249.0,8
val_loss,0.04982215538620949,88499.0,8
val_loss,0.05001290887594223,88749.0,8
val_loss,0.04950642213225365,88999.0,8
val_loss,0.04931165650486946,89249.0,8
val_loss,0.049575287848711014,89499.0,8
val_loss,0.049192555248737335,89749.0,8
val_loss,0.04947644844651222,89999.0,8
val_loss,0.04993985965847969,90249.0,8
val_loss,0.049549732357263565,90499.0,8
val_loss,0.04983913525938988,90749.0,8
val_loss,0.04906667768955231,90999.0,8
val_loss,0.05016021057963371,91249.0,8
val_loss,0.04916734620928764,91499.0,8
val_loss,0.049326103180646896,91749.0,8
val_loss,0.04898225516080856,91999.0,8
val_loss,0.04957674443721771,92249.0,8
val_loss,0.04901875928044319,92499.0,8
val_loss,0.04931787773966789,92749.0,8
val_loss,0.04921405017375946,92999.0,8
val_loss,0.049931738525629044,93249.0,8
val_loss,0.04884732514619827,93499.0,8
val_loss,0.05052158609032631,93749.0,8
val_loss,0.04911409318447113,93999.0,8
val_loss,0.04904120787978172,94249.0,8
val_loss,0.049169719219207764,94499.0,8
val_loss,0.04926498234272003,94749.0,8
val_loss,0.048606835305690765,94999.0,8
val_loss,0.04870723560452461,95249.0,8
val_loss,0.04917442053556442,95499.0,8
val_loss,0.048743318766355515,95749.0,8
val_loss,0.048743847757577896,95999.0,8
val_loss,0.04933640733361244,96249.0,8
val_loss,0.04894478991627693,96499.0,8
val_loss,0.0485830083489418,96749.0,8
val_loss,0.04861407354474068,96999.0,8
val_loss,0.04878396540880203,97249.0,8
val_loss,0.04878935217857361,97499.0,8
val_loss,0.04864344000816345,97749.0,8
val_loss,0.048478104174137115,97999.0,8
val_loss,0.04908924922347069,98249.0,8
val_loss,0.04849768429994583,98499.0,8
val_loss,0.04884527996182442,98749.0,8
val_loss,0.048577725887298584,98999.0,8
val_loss,0.04829103872179985,99249.0,8
val_loss,0.048263002187013626,99499.0,8
val_loss,0.04812313988804817,99749.0,8
val_loss,0.04852844402194023,99999.0,8
val_loss,0.048608001321554184,100249.0,8
val_loss,0.0493035726249218,100499.0,8
val_loss,0.04844224825501442,100749.0,8
val_loss,0.0482809916138649,100999.0,8
val_loss,0.048764895647764206,101249.0,8
val_loss,0.04856704920530319,101499.0,8
val_loss,0.04907176271080971,101749.0,8
val_loss,0.04822754114866257,101999.0,8
val_loss,0.048205092549324036,102249.0,8
val_loss,0.04835720360279083,102499.0,8
val_loss,0.04817945510149002,102749.0,8
val_loss,0.048552338033914566,102999.0,8
val_loss,0.049235083162784576,103249.0,8
val_loss,0.04796995222568512,103499.0,8
val_loss,0.048203110694885254,103749.0,8
val_loss,0.048386070877313614,103999.0,8
val_loss,0.04848264902830124,104249.0,8
val_loss,0.04802102595567703,104499.0,8
val_loss,0.0488828681409359,104749.0,8
val_loss,0.04800276458263397,104999.0,8
val_loss,0.04809262603521347,105249.0,8
val_loss,0.04827918857336044,105499.0,8
val_loss,0.047727398574352264,105749.0,8
val_loss,0.04819171130657196,105999.0,8
val_loss,0.04787546023726463,106249.0,8
val_loss,0.04818924888968468,106499.0,8
val_loss,0.04819951578974724,106749.0,8
val_loss,0.048004552721977234,106999.0,8
val_loss,0.04833728447556496,107249.0,8
val_loss,0.04830457270145416,107499.0,8
val_loss,0.04784400761127472,107749.0,8
val_loss,0.04800090193748474,107999.0,8
val_loss,0.047549471259117126,108249.0,8
val_loss,0.04806481674313545,108499.0,8
val_loss,0.047540366649627686,108749.0,8
val_loss,0.04779773950576782,108999.0,8
val_loss,0.048386044800281525,109249.0,8
val_loss,0.047984812408685684,109499.0,8
val_loss,0.047755900770425797,109749.0,8
val_loss,0.04748842120170593,109999.0,8
val_loss,0.04790477827191353,110249.0,8
val_loss,0.047389935702085495,110499.0,8
val_loss,0.047486238181591034,110749.0,8
val_loss,0.04756194353103638,110999.0,8
val_loss,0.047632232308387756,111249.0,8
val_loss,0.04743923991918564,111499.0,8
val_loss,0.04762775078415871,111749.0,8
val_loss,0.047639645636081696,111999.0,8
val_loss,0.04746980965137482,112249.0,8
val_loss,0.047939740121364594,112499.0,8
val_loss,0.04817286133766174,112749.0,8
val_loss,0.04750586673617363,112999.0,8
val_loss,0.04799092188477516,113249.0,8
val_loss,0.04785887897014618,113499.0,8
val_loss,0.04724620655179024,113749.0,8
val_loss,0.047935083508491516,113999.0,8
val_loss,0.047346703708171844,114249.0,8
val_loss,0.047349829226732254,114499.0,8
val_loss,0.047615908086299896,114749.0,8
val_loss,0.04772023484110832,114999.0,8
val_loss,0.04724041000008583,115249.0,8
val_loss,0.046983517706394196,115499.0,8
val_loss,0.0474664680659771,115749.0,8
val_loss,0.047464676201343536,115999.0,8
val_loss,0.04705403000116348,116249.0,8
val_loss,0.04699330776929855,116499.0,8
val_loss,0.047185007482767105,116749.0,8
val_loss,0.04760018736124039,116999.0,8
val_loss,0.0471709743142128,117249.0,8
val_loss,0.047564294189214706,117499.0,8
val_loss,0.0471605621278286,117749.0,8
val_loss,0.047273777425289154,117999.0,8
val_loss,0.047072455286979675,118249.0,8
val_loss,0.04725102707743645,118499.0,8
val_loss,0.04689303785562515,118749.0,8
val_loss,0.047513458877801895,118999.0,8
val_loss,0.047067996114492416,119249.0,8
val_loss,0.047374509274959564,119499.0,8
val_loss,0.04679558426141739,119749.0,8
val_loss,0.04737755283713341,119999.0,8
val_loss,0.04653391242027283,120249.0,8
val_loss,0.046745192259550095,120499.0,8
val_loss,0.04709845408797264,120749.0,8
val_loss,0.04664182662963867,120999.0,8
val_loss,0.04698105901479721,121249.0,8
val_loss,0.047081876546144485,121499.0,8
val_loss,0.04678737744688988,121749.0,8
val_loss,0.04667773097753525,121999.0,8
val_loss,0.046965353190898895,122249.0,8
val_loss,0.0469384603202343,122499.0,8
val_loss,0.0469149686396122,122749.0,8
val_loss,0.04674391821026802,122999.0,8
val_loss,0.04675731807947159,123249.0,8
val_loss,0.0465681292116642,123499.0,8
val_loss,0.04677054286003113,123749.0,8
val_loss,0.04653971269726753,123999.0,8
val_loss,0.04660940170288086,124249.0,8
val_loss,0.046737734228372574,124499.0,8
val_loss,0.04664868116378784,124749.0,8
val_loss,0.046930450946092606,124999.0,8
val_loss,0.04648192226886749,125249.0,8
val_loss,0.046373751014471054,125499.0,8
val_loss,0.04630115628242493,125749.0,8
val_loss,0.046493109315633774,125999.0,8
val_loss,0.04636356234550476,126249.0,8
val_loss,0.04624330252408981,126499.0,8
val_loss,0.04715898260474205,126749.0,8
val_loss,0.04627107456326485,126999.0,8
val_loss,0.04614964872598648,127249.0,8
val_loss,0.047191619873046875,127499.0,8
val_loss,0.0466729998588562,127749.0,8
val_loss,0.04614529758691788,127999.0,8
val_loss,0.04626009985804558,128249.0,8
val_loss,0.04649098217487335,128499.0,8
val_loss,0.04672418534755707,128749.0,8
val_loss,0.0474020279943943,128999.0,8
val_loss,0.047991447150707245,129249.0,8
val_loss,0.04603111371397972,129499.0,8
val_loss,0.04622891917824745,129749.0,8
val_loss,0.04631124809384346,129999.0,8
val_loss,0.04628610983490944,130249.0,8
val_loss,0.0460834763944149,130499.0,8
val_loss,0.046094782650470734,130749.0,8
val_loss,0.04609965160489082,130999.0,8
val_loss,0.04597862809896469,131249.0,8
val_loss,0.04633886739611626,131499.0,8
val_loss,0.0463353767991066,131749.0,8
val_loss,0.046270180493593216,131999.0,8
val_loss,0.04600093886256218,132249.0,8
val_loss,0.04611588269472122,132499.0,8
val_loss,0.04590130224823952,132749.0,8
val_loss,0.04629934951663017,132999.0,8
val_loss,0.046373236924409866,133249.0,8
val_loss,0.04645735025405884,133499.0,8
val_loss,0.046064265072345734,133749.0,8
val_loss,0.045887455344200134,133999.0,8
val_loss,0.04607994109392166,134249.0,8
val_loss,0.04587235674262047,134499.0,8
val_loss,0.046633586287498474,134749.0,8
val_loss,0.04619849845767021,134999.0,8
val_loss,0.04612640663981438,135249.0,8
val_loss,0.045837923884391785,135499.0,8
val_loss,0.047073349356651306,135749.0,8
val_loss,0.04584303870797157,135999.0,8
val_loss,0.04569435492157936,136249.0,8
val_loss,0.045564331114292145,136499.0,8
val_loss,0.046117715537548065,136749.0,8
val_loss,0.0457889586687088,136999.0,8
val_loss,0.04638246074318886,137249.0,8
val_loss,0.046059977263212204,137499.0,8
val_loss,0.0461251474916935,137749.0,8
val_loss,0.0461854450404644,137999.0,8
val_loss,0.04605190455913544,138249.0,8
val_loss,0.0460185669362545,138499.0,8
val_loss,0.045768603682518005,138749.0,8
val_loss,0.045458003878593445,138999.0,8
val_loss,0.04580545425415039,139249.0,8
val_loss,0.04582589119672775,139499.0,8
val_loss,0.045673832297325134,139749.0,8
val_loss,0.045534804463386536,139999.0,8
val_loss,0.04615548253059387,140249.0,8
val_loss,0.04674471542239189,140499.0,8
val_loss,0.045348022133111954,140749.0,8
val_loss,0.04596291482448578,140999.0,8
val_loss,0.04571451619267464,141249.0,8
val_loss,0.04536842554807663,141499.0,8
val_loss,0.045434966683387756,141749.0,8
val_loss,0.04643275588750839,141999.0,8
val_loss,0.04548904672265053,142249.0,8
val_loss,0.04551135376095772,142499.0,8
val_loss,0.04542127251625061,142749.0,8
val_loss,0.04531444236636162,142999.0,8
val_loss,0.04549320787191391,143249.0,8
val_loss,0.04538784921169281,143499.0,8
val_loss,0.04553284868597984,143749.0,8
val_loss,0.04599945619702339,143999.0,8
val_loss,0.045532405376434326,144249.0,8
val_loss,0.04514816403388977,144499.0,8
val_loss,0.04532220587134361,144749.0,8
val_loss,0.045526351779699326,144999.0,8
val_loss,0.0454191230237484,145249.0,8
val_loss,0.045153044164180756,145499.0,8
val_loss,0.045581649988889694,145749.0,8
val_loss,0.045290444046258926,145999.0,8
val_loss,0.04604864493012428,146249.0,8
val_loss,0.045434337109327316,146499.0,8
val_loss,0.04548778384923935,146749.0,8
val_loss,0.04512995854020119,146999.0,8
val_loss,0.04529813304543495,147249.0,8
val_loss,0.045135609805583954,147499.0,8
val_loss,0.04520326852798462,147749.0,8
val_loss,0.04514455050230026,147999.0,8
val_loss,0.045301299542188644,148249.0,8
val_loss,0.045564569532871246,148499.0,8
val_loss,0.045280661433935165,148749.0,8
val_loss,0.04500788822770119,148999.0,8
val_loss,0.04545240104198456,149249.0,8
val_loss,0.04560725763440132,149499.0,8
val_loss,0.04511593282222748,149749.0,8
val_loss,0.045118506997823715,149999.0,8
val_loss,0.04514112323522568,150249.0,8
val_loss,0.045280102640390396,150499.0,8
val_loss,0.045007530599832535,150749.0,8
val_loss,0.0454096719622612,150999.0,8
val_loss,0.045180656015872955,151249.0,8
val_loss,0.044989001005887985,151499.0,8
val_loss,0.04492182657122612,151749.0,8
val_loss,0.04532770439982414,151999.0,8
val_loss,0.04521462693810463,152249.0,8
val_loss,0.04533190280199051,152499.0,8
val_loss,0.044891659170389175,152749.0,8
val_loss,0.04515217989683151,152999.0,8
val_loss,0.044963374733924866,153249.0,8
val_loss,0.04482759162783623,153499.0,8
val_loss,0.044904887676239014,153749.0,8
val_loss,0.04469553753733635,153999.0,8
val_loss,0.04482154920697212,154249.0,8
val_loss,0.04564310610294342,154499.0,8
val_loss,0.045281972736120224,154749.0,8
val_loss,0.04496222361922264,154999.0,8
val_loss,0.044846490025520325,155249.0,8
val_loss,0.04497940465807915,155499.0,8
val_loss,0.04486396536231041,155749.0,8
val_loss,0.04493020102381706,155999.0,8
val_loss,0.045119758695364,156249.0,8
val_loss,0.045025989413261414,156499.0,8
val_loss,0.044942498207092285,156749.0,8
val_loss,0.044962137937545776,156999.0,8
val_loss,0.04473395273089409,157249.0,8
val_loss,0.044729262590408325,157499.0,8
val_loss,0.044655825942754745,157749.0,8
val_loss,0.04504102095961571,157999.0,8
val_loss,0.04577380791306496,158249.0,8
val_loss,0.0447097048163414,158499.0,8
val_loss,0.04488655552268028,158749.0,8
val_loss,0.044901929795742035,158999.0,8
val_loss,0.044926710426807404,159249.0,8
val_loss,0.04481085389852524,159499.0,8
val_loss,0.04477493837475777,159749.0,8
val_loss,0.04503747448325157,159999.0,8
val_loss,0.0449046790599823,160249.0,8
val_loss,0.044928405433893204,160499.0,8
val_loss,0.04481883719563484,160749.0,8
val_loss,0.04459657892584801,160999.0,8
val_loss,0.044736746698617935,161249.0,8
val_loss,0.04532153159379959,161499.0,8
val_loss,0.04456599801778793,161749.0,8
val_loss,0.044732142239809036,161999.0,8
val_loss,0.04473167657852173,162249.0,8
val_loss,0.04475148022174835,162499.0,8
val_loss,0.045300886034965515,162749.0,8
val_loss,0.044445376843214035,162999.0,8
val_loss,0.04460729658603668,163249.0,8
val_loss,0.044765256345272064,163499.0,8
val_loss,0.044524259865283966,163749.0,8
val_loss,0.04454570263624191,163999.0,8
val_loss,0.04601146653294563,164249.0,8
val_loss,0.04449153691530228,164499.0,8
val_loss,0.04457051679491997,164749.0,8
val_loss,0.044802311807870865,164999.0,8
val_loss,0.04432249814271927,165249.0,8
val_loss,0.04472796991467476,165499.0,8
val_loss,0.04457678645849228,165749.0,8
val_loss,0.04444960877299309,165999.0,8
val_loss,0.04447039216756821,166249.0,8
val_loss,0.044376399368047714,166499.0,8
val_loss,0.0441955029964447,166749.0,8
val_loss,0.04462709277868271,166999.0,8
val_loss,0.04428110271692276,167249.0,8
val_loss,0.044707898050546646,167499.0,8
val_loss,0.044957730919122696,167749.0,8
val_loss,0.04482664540410042,167999.0,8
val_loss,0.044181764125823975,168249.0,8
val_loss,0.04447907581925392,168499.0,8
val_loss,0.044491130858659744,168749.0,8
val_loss,0.044225167483091354,168999.0,8
val_loss,0.04559822008013725,169249.0,8
val_loss,0.04415871202945709,169499.0,8
val_loss,0.04490400478243828,169749.0,8
val_loss,0.044460128992795944,169999.0,8
val_loss,0.04433266073465347,170249.0,8
val_loss,0.04452747851610184,170499.0,8
val_loss,0.044024765491485596,170749.0,8
val_loss,0.044083546847105026,170999.0,8
val_loss,0.04449325054883957,171249.0,8
val_loss,0.04436326399445534,171499.0,8
val_loss,0.04455707594752312,171749.0,8
val_loss,0.044194214046001434,171999.0,8
val_loss,0.04568067565560341,172249.0,8
val_loss,0.04425128921866417,172499.0,8
val_loss,0.04416241869330406,172749.0,8
val_loss,0.044424012303352356,172999.0,8
val_loss,0.04414539039134979,173249.0,8
val_loss,0.0440710186958313,173499.0,8
val_loss,0.04423593357205391,173749.0,8
val_loss,0.04440650716423988,173999.0,8
val_loss,0.0442432202398777,174249.0,8
val_loss,0.044424012303352356,174499.0,8
val_loss,0.04434318095445633,174749.0,8
val_loss,0.04422903433442116,174999.0,8
val_loss,0.04451115056872368,175249.0,8
val_loss,0.0440790094435215,175499.0,8
val_loss,0.043981943279504776,175749.0,8
val_loss,0.044220536947250366,175999.0,8
val_loss,0.04406175762414932,176249.0,8
val_loss,0.0441603884100914,176499.0,8
val_loss,0.04408133029937744,176749.0,8
val_loss,0.04417407885193825,176999.0,8
val_loss,0.04402681067585945,177249.0,8
val_loss,0.04447910189628601,177499.0,8
val_loss,0.044828981161117554,177749.0,8
val_loss,0.045608505606651306,177999.0,8
val_loss,0.04428159445524216,178249.0,8
val_loss,0.044720105826854706,178499.0,8
val_loss,0.043770622462034225,178749.0,8
val_loss,0.04396598041057587,178999.0,8
val_loss,0.04401116818189621,179249.0,8
val_loss,0.04392625764012337,179499.0,8
val_loss,0.04485653340816498,179749.0,8
val_loss,0.04388222098350525,179999.0,8
val_loss,0.04453664273023605,180249.0,8
val_loss,0.04483187943696976,180499.0,8
val_loss,0.044082604348659515,180749.0,8
val_loss,0.043815866112709045,180999.0,8
val_loss,0.04430330917239189,181249.0,8
val_loss,0.043912071734666824,181499.0,8
val_loss,0.04375173896551132,181749.0,8
val_loss,0.04391513392329216,181999.0,8
val_loss,0.04379615932703018,182249.0,8
val_loss,0.04412056878209114,182499.0,8
val_loss,0.043967027217149734,182749.0,8
val_loss,0.04393530637025833,182999.0,8
val_loss,0.043984971940517426,183249.0,8
val_loss,0.043925244361162186,183499.0,8
val_loss,0.04418808966875076,183749.0,8
val_loss,0.043733227998018265,183999.0,8
val_loss,0.04392527416348457,184249.0,8
val_loss,0.04444208741188049,184499.0,8
val_loss,0.043892838060855865,184749.0,8
val_loss,0.044635988771915436,184999.0,8
val_loss,0.04360266029834747,185249.0,8
val_loss,0.043635234236717224,185499.0,8
val_loss,0.043671827763319016,185749.0,8
val_loss,0.04369499906897545,185999.0,8
val_loss,0.04378318041563034,186249.0,8
val_loss,0.04370095953345299,186499.0,8
val_loss,0.04398849979043007,186749.0,8
val_loss,0.043532513082027435,186999.0,8
val_loss,0.04370923712849617,187249.0,8
val_loss,0.044285137206315994,187499.0,8
val_loss,0.04373445361852646,187749.0,8
val_loss,0.04466458410024643,187999.0,8
val_loss,0.04396367818117142,188249.0,8
val_loss,0.04418870434165001,188499.0,8
val_loss,0.043978895992040634,188749.0,8
val_loss,0.04366035759449005,188999.0,8
val_loss,0.04365544766187668,189249.0,8
val_loss,0.043949589133262634,189499.0,8
val_loss,0.04384059086441994,189749.0,8
val_loss,0.043965112417936325,189999.0,8
val_loss,0.04368412122130394,190249.0,8
val_loss,0.043831128627061844,190499.0,8
val_loss,0.043913792818784714,190749.0,8
val_loss,0.04343107342720032,190999.0,8
val_loss,0.044233404099941254,191249.0,8
val_loss,0.04350317269563675,191499.0,8
val_loss,0.043353285640478134,191749.0,8
val_loss,0.04370501637458801,191999.0,8
val_loss,0.04336867108941078,192249.0,8
val_loss,0.04345463961362839,192499.0,8
val_loss,0.043567363172769547,192749.0,8
val_loss,0.043679676949977875,192999.0,8
val_loss,0.04454931616783142,193249.0,8
val_loss,0.04343495890498161,193499.0,8
val_loss,0.04349616914987564,193749.0,8
val_loss,0.04386370629072189,193999.0,8
val_loss,0.04327140748500824,194249.0,8
val_loss,0.043566878885030746,194499.0,8
val_loss,0.04359453544020653,194749.0,8
val_loss,0.0437275655567646,194999.0,8
val_loss,0.04372605308890343,195249.0,8
val_loss,0.043306056410074234,195499.0,8
val_loss,0.043775107711553574,195749.0,8
val_loss,0.0437130443751812,195999.0,8
val_loss,0.04329277202486992,196249.0,8
val_loss,0.04378728196024895,196499.0,8
val_loss,0.04318704456090927,196749.0,8
