buffer,partition,lake_id,mode,rmse,mae,corr
33,valid,5,cubic,2.1929916552127326,1.712070043056354,-0.07608962972511037
33,valid,86,telea,21.534805297851562,18.364917755126953,-0.6983742258922775
33,valid,86,ns,18.394126892089844,15.367823600769043,-0.3958655430509869
33,valid,86,linear,17.931538601359954,14.944068632980121,-0.2841975743178159
33,valid,86,cubic,9.399482560726003,7.58893344717027,0.7527654242352585
33,valid,92,telea,5.081328868865967,4.863339424133301,-0.25414053245024243
33,valid,92,ns,3.189011335372925,3.100616693496704,0.13214944383472912
33,valid,92,linear,2.7385043449637214,2.672338994747746,0.33807204221357184
33,valid,92,cubic,2.261493694494431,1.9455620798351203,0.32733076572544917
33,valid,140,telea,5.6135172843933105,5.25123929977417,-0.1810655617426989
33,valid,140,ns,3.7862064838409424,3.524489402770996,0.10200313260851164
33,valid,140,linear,3.3666907727712516,3.119869390507711,0.06327320081475442
33,valid,140,cubic,3.208092789956575,2.319853865961335,0.4118446744138005
33,valid,21,telea,2.664898157119751,2.4243009090423584,0.06270469188215293
33,valid,21,ns,1.0336494445800781,0.933728814125061,0.4283816468464024
33,valid,21,linear,0.8460145647628935,0.7629778881254495,0.4644989544212783
33,valid,21,cubic,1.2817988762608559,0.9647948438038946,0.20305537679932514
33,valid,121,telea,5.728518009185791,4.848548889160156,-0.4026262651309728
33,valid,121,ns,4.188068866729736,3.3534843921661377,-0.12009779364486059
33,valid,121,linear,3.9014875546035537,3.057324666564498,-0.10977539642549754
33,valid,121,cubic,2.7523106330143854,2.0065958543019815,0.44797872559973917
33,valid,108,telea,6.334961414337158,5.951569557189941,0.10991085225136846
33,valid,108,ns,4.990762710571289,4.593404293060303,0.0634079847095388
33,valid,108,linear,4.462846970549086,4.170684318843926,0.11437314057586032
33,valid,108,cubic,2.577850381040441,2.1563738042342493,0.32695945812731203
33,valid,187,telea,5.4814372062683105,4.956368446350098,-0.5926701408008206
33,valid,187,ns,2.197472095489502,2.0732805728912354,0.11585131571493631
33,valid,187,linear,2.1156552912119357,1.983770111864821,0.017909775948798348
33,valid,187,cubic,1.5192669105186651,1.2711118214131691,0.23625540214702545
33,valid,90,telea,6.448319435119629,6.137203693389893,-0.21409504538429658
33,valid,90,ns,4.4741644859313965,4.240232944488525,-0.11006852953343924
33,valid,90,linear,3.7355437101157767,3.565685019601485,-0.07504681464506911
33,valid,90,cubic,6.239215829812688,4.505706608977612,0.6149591225884096
33,valid,204,telea,5.083488941192627,4.640219688415527,-0.4712233562186521
33,valid,204,ns,3.705928087234497,3.358814239501953,-0.24626113918645628
33,valid,204,linear,3.6638638198071263,3.3287388958912114,-0.3533308945863062
33,valid,204,cubic,1.9364906299776914,1.688624509276239,0.6783852911449326
33,valid,111,telea,7.662454605102539,6.800953388214111,-0.29435952817158945
33,valid,111,ns,5.767381191253662,5.023843765258789,-0.23607588654802542
33,valid,111,linear,4.922624900705853,4.335314407033837,-0.27197194736857283
33,valid,111,cubic,4.351492292007214,2.8639194569504847,0.7305171108627314
33,valid,64,telea,3.8467209339141846,3.6108899116516113,-0.12414055026725723
33,valid,64,ns,2.7344322204589844,2.616741180419922,0.0019598011659946414
33,valid,64,linear,2.5967907103166104,2.4843670535605127,-0.10291235899180531
33,valid,64,cubic,2.0551206431984075,1.9297950422520331,0.3845256059069039
33,valid,164,telea,7.817340850830078,7.226279258728027,-0.5882097228492886
33,valid,164,ns,6.196616172790527,5.71900749206543,-0.46763444874115034
33,valid,164,linear,5.868217933620325,5.441830423004167,-0.3991697553831742
33,valid,164,cubic,3.585079097669971,3.0642330879846944,0.6385457786288736
33,valid,127,telea,10.701108932495117,9.0957612991333,-0.6038762689542602
33,valid,127,ns,7.016010284423828,5.709113121032715,-0.21272676237058485
33,valid,127,linear,6.1004597085034336,4.83983623493328,-0.29046220594599786
33,valid,127,cubic,45.88171406333334,26.735812592351625,0.6595253548746355
33,valid,110,telea,4.151631832122803,3.6928200721740723,-0.10780718547997033
33,valid,110,ns,2.9237313270568848,2.5883848667144775,-0.13295368780173278
33,valid,110,linear,2.9151378077790504,2.672499729842357,-0.37625847141491875
33,valid,110,cubic,3.976637578672092,2.7112475778681295,-0.4149515800627677
33,valid,107,telea,6.46193265914917,6.10764741897583,-0.33989283266302966
33,valid,107,ns,4.697985649108887,4.43388032913208,-0.28642307455109617
33,valid,107,linear,4.3054231808622365,4.085648833589525,-0.2100685322131014
33,valid,107,cubic,2.1725260917215317,1.9833918160520974,0.7644484921751018
33,valid,80,telea,6.3813862800598145,6.06604528427124,-0.29275631539043434
33,valid,80,ns,4.7778215408325195,4.578258514404297,-0.008455582758038394
33,valid,80,linear,4.770628077879309,4.559026794260563,-0.2609799132460407
33,valid,80,cubic,2.959867833415696,2.6697755566345736,0.40710008606400017
33,valid,155,telea,10.332144737243652,8.864114761352539,-0.48195594066316294
33,valid,155,ns,8.12054443359375,6.716470241546631,-0.20909009309451612
33,valid,155,linear,7.8448730448500426,6.403597965520574,-0.3574598046482581
33,valid,155,cubic,4.078077013464708,3.075558510648225,0.7456960231639512
33,valid,61,telea,5.17161226272583,4.8391642570495605,-0.18378689130208264
33,valid,61,ns,3.7985568046569824,3.5467772483825684,0.10935086628200695
33,valid,61,linear,3.6915413295183765,3.4163891871840075,-0.06193378467774222
33,valid,61,cubic,2.82785156278351,2.48616324203246,0.29005772038419697
33,valid,165,telea,4.4178385734558105,3.803889751434326,-0.45904183211771055
33,valid,165,ns,2.898927927017212,2.3642337322235107,-0.2926807818200815
33,valid,165,linear,2.572819506198485,2.1110139480081824,-0.15735588585674326
33,valid,165,cubic,2.1117844380950945,1.4968271373675144,0.03925098280271905
33,valid,206,telea,7.255556106567383,6.976380825042725,-0.2222369002736738
33,valid,206,ns,5.579216480255127,5.368248462677002,0.027941480251610532
33,valid,206,linear,5.027026105171747,4.842398241466887,0.13064401396373204
33,valid,206,cubic,1.8786435818857739,1.5011197672119527,0.7653908164048695
33,valid,12,telea,4.869499206542969,4.530105113983154,-0.2261622603105578
33,valid,12,ns,2.7372655868530273,2.5267791748046875,0.1393470608794643
33,valid,12,linear,2.3758248353990137,2.2506817601630105,0.21840477180625287
33,valid,12,cubic,3.3011799648552844,2.294237922426,0.2371242325266883
33,valid,147,telea,7.3185811042785645,6.780280113220215,-0.36078615808439785
33,valid,147,ns,5.34487771987915,4.891604900360107,-0.1441585754768714
33,valid,147,linear,4.842097160986941,4.4714749579902335,0.016700654883972498
33,valid,147,cubic,2.48748354557564,2.005833413071651,0.5986181704526669
33,valid,136,telea,6.756667137145996,6.515914440155029,-0.24939698053111278
33,valid,136,ns,5.193432331085205,5.004152774810791,-0.2005485807243482
33,valid,136,linear,4.835465769751922,4.662365586048577,-0.21606295811998175
33,valid,136,cubic,2.8283020033336634,2.6232959998063516,0.5768254204595245
33,valid,119,telea,4.014732837677002,3.388033866882324,-0.5316249847093458
33,valid,119,ns,1.1567696332931519,0.9450055360794067,-0.11508484481434218
33,valid,119,linear,1.0817336757019242,0.8871086958758553,-0.08555596897845591
33,valid,119,cubic,2.330855684989942,1.3643435807304753,0.09131227014151515
33,test,14,telea,9.116257667541504,8.079324722290039,-0.6890726833387314
33,test,14,ns,6.387554168701172,5.57831335067749,-0.39522262351722354
33,test,14,linear,5.900364524508571,5.154463657407422,-0.367329438194034
33,test,14,cubic,7.094353235874934,4.5467078742520535,0.7841886366201188
33,test,106,telea,7.402307987213135,6.6707377433776855,-0.6144240711432131
33,test,106,ns,3.9212234020233154,3.5221731662750244,-0.22300210836021075
33,test,106,linear,3.6443147311255606,3.2688048689992244,-0.04013715760585935
33,test,106,cubic,5.682976499254705,4.150829598741503,0.41683076535517494
33,test,149,telea,6.512827396392822,5.970288276672363,-0.6290309394387524
33,test,149,ns,3.9998509883880615,3.747781991958618,-0.2091622264661264
33,test,149,linear,3.981244566830771,3.70965592798344,-0.4677956004407374
33,test,149,cubic,3.8863384573100817,2.9458425294380444,0.42918283145723507
33,test,189,telea,7.934999465942383,7.508540153503418,-0.2631272421974579
33,test,189,ns,6.085585594177246,5.712986469268799,-0.08680024897630859
33,test,189,linear,5.56932030109879,5.206145183561086,-0.09128310346641369
33,test,189,cubic,3.260937120183002,2.503307317038499,0.6140847751869984
33,test,24,telea,3.2225801944732666,2.8237340450286865,-0.37838173512356693
33,test,24,ns,1.0690885782241821,0.9801751375198364,-0.0579509056037286
33,test,24,linear,1.0335801652737775,0.9546861429643204,0.022360072698022808
33,test,24,cubic,1.7700978037568769,1.133779934870928,0.297018497336982
33,test,18,telea,2.611359119415283,2.2856640815734863,-0.3254845442706355
33,test,18,ns,1.460342526435852,1.3205739259719849,-0.14691453129273546
33,test,18,linear,1.4238777861948382,1.2918038224238078,-0.09533617563194519
33,test,18,cubic,1.4596475510252498,1.3060099209383933,-0.27112481653790677
33,test,105,telea,5.439979076385498,5.074718952178955,-0.23032636278595073
33,test,105,ns,3.6652421951293945,3.429025173187256,-0.13540839541452138
33,test,105,linear,3.466825808906671,3.2626484095005988,-0.28172446362069425
33,test,105,cubic,1.9153087205460444,1.546213366836057,0.48890261105795324
33,test,45,telea,16.903663635253906,14.020051002502441,-0.31885603701636767
33,test,45,ns,13.87171459197998,11.087685585021973,0.20648225655858674
33,test,45,linear,13.640216698234196,10.747893016273995,0.163527331495253
33,test,45,cubic,12.374749763976629,8.945411166264218,0.07360544040471484
33,test,112,telea,6.131525039672852,5.402431488037109,-0.45088732014590543
33,test,112,ns,4.709179878234863,3.964015245437622,-0.353262551148593
33,test,112,linear,4.364721113844864,3.707712936610253,-0.37127518493533324
33,test,112,cubic,2.2278903693916288,1.7835848916135009,0.6415848408913324
33,test,57,telea,6.493686676025391,5.9972381591796875,-0.48401881544717895
33,test,57,ns,4.3676347732543945,4.056145191192627,-0.176227720007788
33,test,57,linear,3.6010499826048235,3.426440812356542,0.15056469025826033
33,test,57,cubic,4.460992937644581,3.2513923801079923,0.6619426276769301
33,test,82,telea,9.226310729980469,8.711015701293945,-0.4828357389358701
33,test,82,ns,7.188739776611328,6.792786598205566,-0.18909886891590044
33,test,82,linear,6.730957756358479,6.407749192062023,3.119599759961509e-05
33,test,82,cubic,2.946978543578486,2.4536835635346055,0.7074275036199019
33,test,191,telea,7.219234466552734,6.205570697784424,-0.5703800076297427
33,test,191,ns,4.710301399230957,3.873171091079712,-0.12577783569795564
33,test,191,linear,4.477872905172838,3.652167891360496,-0.13607162924314017
33,test,191,cubic,4.398002274320637,2.802270523977739,0.43580453341900754
33,test,59,telea,9.173588752746582,8.324472427368164,-0.4293617662379922
33,test,59,ns,6.935895919799805,6.163430690765381,-0.14190816668171274
33,test,59,linear,6.414551129639923,5.667379143679673,-0.08399953331658877
33,test,59,cubic,4.808609263668912,3.4733431843462848,0.47100819355289186
33,test,168,telea,7.302637577056885,6.765237331390381,-0.6418475441069003
33,test,168,ns,4.454082489013672,4.195096969604492,-0.006656830756843021
33,test,168,linear,4.2444085730433265,4.0009394539081935,0.1046516929114254
33,test,168,cubic,2.8414491362263146,2.4337541612625344,0.3910886518120539
33,test,15,telea,3.934067487716675,3.740039348602295,-0.26420344473095564
33,test,15,ns,2.4730305671691895,2.3952598571777344,0.002249655860196188
33,test,15,linear,2.2980978667591287,2.23896566291323,-0.06058110327378396
33,test,15,cubic,1.456549980020166,1.188168866009068,0.3677197910643649
33,test,192,telea,3.911322832107544,3.530117988586426,-0.697897233063079
33,test,192,ns,2.6994287967681885,2.473571538925171,-0.7002716828566207
33,test,192,linear,2.541426409867374,2.3636010798718323,-0.6628014323376329
33,test,192,cubic,1.6408213712271598,1.4759080233358188,0.5977418953880708
33,test,50,telea,6.57213830947876,6.08135461807251,-0.37239975213021237
33,test,50,ns,4.109375953674316,3.8526930809020996,0.04242960316147278
33,test,50,linear,3.752676599846303,3.5448043647287437,0.0378906201352762
33,test,50,cubic,9.555639111761868,5.710212574632899,0.5455837028274813
33,test,169,telea,8.517993927001953,7.889708042144775,-0.6113927064824409
33,test,169,ns,5.354518413543701,5.022892475128174,-0.2005807548052465
33,test,169,linear,4.850826190504577,4.589442892795877,-0.18876465584583665
33,test,169,cubic,18.715064592104184,10.257433254998427,0.48550054100042633
33,test,54,telea,9.68921947479248,8.8433198928833,-0.49817084160493
33,test,54,ns,6.542182922363281,5.8738322257995605,-0.2767958001748502
33,test,54,linear,5.8787743150623415,5.2907617150306105,-0.10759781785371689
33,test,54,cubic,16.56354939003655,11.26057446029885,0.4713196054916927
33,test,114,telea,3.4528300762176514,3.2495481967926025,-0.10360896015109401
33,test,114,ns,1.725270390510559,1.6639902591705322,0.06544029204406786
33,test,114,linear,1.5546788780624412,1.5193400313360759,0.22163877739129226
33,test,114,cubic,1.8423323205550548,1.585841752381218,-0.0991524467012085
33,test,196,telea,13.10303020477295,11.409516334533691,-0.5636088086657609
33,test,196,ns,10.82911205291748,9.280210494995117,0.03502845693113123
33,test,196,linear,10.682007756483465,9.0712517072046,-0.3064999963735284
33,test,196,cubic,7.076143656850874,5.646573087643044,0.6197042585452786
33,test,151,telea,10.673922538757324,9.60958194732666,-0.3045764336813263
33,test,151,ns,8.906058311462402,7.82951545715332,-0.11047133822494112
33,test,151,linear,8.216718551590013,7.183116955302173,0.024713143215946882
33,test,151,cubic,3.1057744444126616,2.434379010637945,0.8355703923956661
33,test,200,telea,5.2768025398254395,4.768744468688965,-0.4592030752227304
33,test,200,ns,3.5192432403564453,3.153502941131592,-0.3321052725724799
33,test,200,linear,3.1871145211911927,2.8533648605360376,-0.5097180127334009
33,test,200,cubic,1.581355964755654,1.109011149607833,0.8337172525206373
33,test,180,telea,12.710968971252441,11.518177032470703,-0.4959770643913959
33,test,180,ns,10.097110748291016,8.9928560256958,-0.07408241221463087
33,test,180,linear,9.74319191521234,8.627149841314468,0.0029939671161530643
33,test,180,cubic,5.829725526094491,4.741724285899174,0.5618122657421621
33,test,185,telea,8.057680130004883,7.4011549949646,-0.5342942113418456
33,test,185,ns,3.852590322494507,3.62880277633667,-0.3607639924780626
33,test,185,linear,3.702020575325178,3.4860592404501443,-0.36351863949542357
33,test,185,cubic,3.513598689817797,2.740156515539605,0.5156696881255536
33,test,11,telea,8.906256675720215,8.38212776184082,-0.0848018780024513
33,test,11,ns,6.924210548400879,6.4369916915893555,0.0009083272858010706
33,test,11,linear,6.093368448844618,5.688833659457211,0.08572602247020909
33,test,11,cubic,2.367254238680509,1.9418603725022445,0.7237454870268873
33,test,132,telea,4.443530082702637,4.172314643859863,-0.42221078025050296
33,test,132,ns,2.7549948692321777,2.6090712547302246,-0.355822242649558
33,test,132,linear,2.3364889803627364,2.26120018471293,-0.282793442733392
33,test,132,cubic,2.42055285514991,1.7136126144279409,0.6073516432006465
33,test,76,telea,14.775407791137695,13.178813934326172,-0.4804825816421052
33,test,76,ns,11.370262145996094,9.952508926391602,-0.21897923936309258
33,test,76,linear,10.408503951531893,9.110843078313723,-0.20206598827478917
33,test,76,cubic,26.84554227754654,14.350037050467806,0.49622906970293285
33,test,91,telea,6.748322010040283,6.1085638999938965,-0.3518982881255748
33,test,91,ns,4.783801078796387,4.274725437164307,-0.05098313096680255
33,test,91,linear,4.309899011497685,3.8810890079243445,0.005590841701961222
33,test,91,cubic,3.0243817504413126,2.4178551902271552,0.456717540544823
33,test,203,telea,6.401291370391846,5.7303853034973145,-0.4223502417470078
33,test,203,ns,4.720336437225342,4.1516242027282715,-0.2692417841352907
33,test,203,linear,4.417305928762198,3.926494737206404,-0.27355248426226136
33,test,203,cubic,2.8010856129667907,2.1904691707353634,0.6225371126500632
33,test,144,telea,4.3838725090026855,4.088883876800537,-0.12129287559806197
33,test,144,ns,2.9196059703826904,2.747819662094116,0.011574504393673453
33,test,144,linear,2.7040542887140573,2.540814103421545,-0.07113119290368844
33,test,144,cubic,2.900090671325624,2.2772059773452997,0.20573798640664015
66,train,195,telea,16.288251876831055,14.377839088439941,-0.6001855083703351
66,train,195,ns,12.378621101379395,10.739789962768555,-0.10127675713177318
66,train,195,linear,11.888261114065662,10.221139324701142,-0.08109692807318836
66,train,195,cubic,11.67131940090971,8.083213690547375,0.48645060291176145
66,train,56,telea,23.16900062561035,20.336519241333008,-0.5072642711839185
66,train,56,ns,19.615814208984375,16.946598052978516,-0.25872438337168263
66,train,56,linear,18.76042087896904,16.155808662524585,-0.33979978716399606
66,train,56,cubic,13.64780417387691,9.01629204154203,0.7280580113943743
66,train,72,telea,4.145519256591797,3.788403034210205,-0.4894652611177746
66,train,72,ns,1.8607629537582397,1.8282737731933594,-0.14372535064208086
66,train,72,linear,1.8751648641925123,1.8420551912856997,-0.2205017344478183
66,train,72,cubic,3.295357481721465,2.7947582751628564,-0.39403671962774633
66,train,53,telea,6.126461982727051,5.707256317138672,-0.5595537060182527
66,train,53,ns,3.7953121662139893,3.6679956912994385,0.022626455960990912
66,train,53,linear,3.756733190431211,3.6203242610682485,-0.19078715013900457
66,train,53,cubic,3.3547189314236783,3.0383297539122034,-0.11239127817059558
66,train,37,telea,7.585817813873291,7.022517681121826,-0.37869597305995534
66,train,37,ns,4.776453971862793,4.394048690795898,0.09629841378796503
66,train,37,linear,4.420461385416546,4.032236489425475,0.054437925416693525
66,train,37,cubic,7.2498281870325965,5.146404527272428,-0.00845703415560807
66,train,26,telea,5.239923477172852,4.71375036239624,-0.4834216087153433
66,train,26,ns,3.7059738636016846,3.2531685829162598,-0.4746327792450908
66,train,26,linear,3.0352095297190487,2.7900315914386487,-0.3563151697452637
66,train,26,cubic,3.9598837115815964,2.9238055828492837,0.5174005135971015
66,train,13,telea,6.911401748657227,6.491675853729248,-0.31021991792489734
66,train,13,ns,5.14136266708374,4.763308525085449,-0.22181300491197295
66,train,13,linear,4.785483407332119,4.41610411655047,-0.23529360031240892
66,train,13,cubic,2.195611657023166,1.66863840534926,0.5704888637028473
66,train,101,telea,4.228257179260254,3.958590030670166,-0.30899135426795354
66,train,101,ns,2.3640053272247314,2.285956621170044,-0.03761207230812988
66,train,101,linear,2.273445125810737,2.1921209796066097,-0.35391519238643854
66,train,101,cubic,1.9367751967689386,1.7634548419978977,0.10130558352789276
66,train,39,telea,9.801421165466309,9.122258186340332,-0.5623075085750959
66,train,39,ns,7.307957649230957,6.80007266998291,-0.1920167426829486
66,train,39,linear,7.083219023688613,6.571763532938301,-0.25797109949331454
66,train,39,cubic,4.16882912492823,3.5689315256180936,0.648601953036607
66,train,29,telea,2.91231107711792,2.6302645206451416,-0.37958532457504895
66,train,29,ns,1.400956392288208,1.3134936094284058,-0.48716370477191895
66,train,29,linear,1.2807550457986956,1.2105671403083706,-0.26796572915662464
66,train,29,cubic,1.1622255202118144,0.8800076794391298,0.5638777012600887
66,train,28,telea,11.477582931518555,10.631312370300293,-0.4592552643775014
66,train,28,ns,9.149260520935059,8.391449928283691,-0.2285340832470869
66,train,28,linear,8.532795707067768,7.774120572150085,-0.26454904744345714
66,train,28,cubic,5.14749642651,4.077830814642544,0.5556785929067206
66,train,62,telea,5.1667351722717285,5.001699924468994,-0.2371649030767519
66,train,62,ns,3.394146680831909,3.3248140811920166,-0.16035314874217332
66,train,62,linear,3.1513259337312145,3.0908436106328874,-0.23986455223551728
66,train,62,cubic,1.8947872911037118,1.6082335264981225,0.2229444108792347
66,train,124,telea,3.421886444091797,3.191694974899292,-0.17782503234755637
66,train,124,ns,1.5861026048660278,1.4982339143753052,0.19878851061741304
66,train,124,linear,1.1976140955929782,1.1576361418999463,0.4191249720098509
66,train,124,cubic,1.6572089479031564,1.2091723056097516,0.3530143924987124
66,train,96,telea,8.702860832214355,8.369706153869629,-0.04249173951919397
66,train,96,ns,6.883080005645752,6.56685209274292,0.051607966045122154
66,train,96,linear,6.058849754620504,5.749523445642349,0.12630974165961834
66,train,96,cubic,3.470627190850402,2.710171955393433,0.5852966215090154
66,train,22,telea,9.768428802490234,9.051735877990723,-0.2432164094968876
66,train,22,ns,7.352651119232178,6.738368511199951,0.02499782207957121
66,train,22,linear,6.707485305328872,6.1434229129686795,0.09022011816191246
66,train,22,cubic,8.973724386332592,5.884302876087237,0.4278452957446835
66,train,46,telea,4.237955093383789,3.95516037940979,-0.5586213973894671
66,train,46,ns,2.7584686279296875,2.6352882385253906,-0.6111340201405897
66,train,46,linear,2.6129924496115495,2.5260834667904404,-0.6709530877121573
66,train,46,cubic,1.8924362008333455,1.7342322104996648,0.7165842415530431
66,train,139,telea,3.388410806655884,3.105494260787964,-0.07912293399335503
66,train,139,ns,1.420220136642456,1.341410517692566,-0.21268709220645177
66,train,139,linear,1.3481259250550643,1.2847781464311685,-0.1440684841311047
66,train,139,cubic,1.176918437178292,0.9574384159391177,0.11787292910849506
66,train,40,telea,26.214645385742188,22.202983856201172,-0.7132066081856234
66,train,40,ns,20.128793716430664,16.71628761291504,-0.34349810506422485
66,train,40,linear,19.345129601101224,15.963523960072267,-0.3142623042008622
66,train,40,cubic,48.89344023628438,31.31613585592069,0.5408905126799952
66,train,198,telea,15.103185653686523,12.610092163085938,-0.8556743779371604
66,train,198,ns,9.440531730651855,7.647622585296631,-0.27858188689024327
66,train,198,linear,9.280426774250083,7.450810767312993,-0.5119207550162437
66,train,198,cubic,53.57672862139401,29.58587237996223,0.6408455354957806
66,train,131,telea,12.8585844039917,11.714505195617676,-0.5710787127274111
66,train,131,ns,9.855660438537598,8.888130187988281,-0.21709277570452437
66,train,131,linear,9.318497886776253,8.390077940240936,-0.21130904388440402
66,train,131,cubic,13.465352865079034,7.273804558178524,0.5549265596273039
66,train,207,telea,3.3046000003814697,3.063988447189331,-0.014305375348631669
66,train,207,ns,1.746683120727539,1.7005716562271118,0.20478267232788702
66,train,207,linear,1.6222921581402594,1.5791587154546025,0.13693171970701298
66,train,207,cubic,1.43995395984723,1.2260887810165029,0.19200415981616245
66,train,63,telea,4.413564682006836,4.0897698402404785,-0.31813882055740356
66,train,63,ns,2.691492795944214,2.526782512664795,-0.10813064196102974
66,train,63,linear,2.6237507364741623,2.4490087083602634,-0.29476203942118157
66,train,63,cubic,1.4299462787423167,1.175414550459272,0.539907431896205
66,train,35,telea,25.037485122680664,22.428592681884766,-0.7790185024086053
66,train,35,ns,17.96877098083496,16.217784881591797,-0.11875733079059984
66,train,35,linear,17.579469383487034,15.850468165394563,-0.1316468368669669
66,train,35,cubic,32.18250089953152,19.173993933404645,0.5314238656273546
66,train,142,telea,9.536104202270508,8.763279914855957,-0.15318690478119779
66,train,142,ns,7.48473596572876,6.756448268890381,0.019817194971014043
66,train,142,linear,6.560885873811525,5.906771487359527,0.04189870141734702
66,train,142,cubic,6.05126737687014,4.303700272207542,0.4947446180834648
66,train,130,telea,6.0492048263549805,5.7039971351623535,-0.3807404724560337
66,train,130,ns,3.77390718460083,3.571506977081299,-0.12038362566228371
66,train,130,linear,3.404758796172746,3.235076526827633,-0.013800163998047088
66,train,130,cubic,4.790380779871084,3.423490931972724,0.5294892429384733
66,train,162,telea,5.907550811767578,5.507004737854004,-0.3221681457255269
66,train,162,ns,4.032105922698975,3.748722791671753,-0.000808795515356749
66,train,162,linear,3.7166441329555866,3.4530638031079266,0.05042665055961142
66,train,162,cubic,3.0615662293200447,2.234277488805997,0.31426286533964004
66,train,134,telea,3.8345603942871094,3.4884817600250244,-0.34973305567206636
66,train,134,ns,1.567731261253357,1.4897043704986572,-0.3356646580280587
66,train,134,linear,1.4419124546327677,1.379121504932536,-0.35527121997409805
66,train,134,cubic,1.552760579213585,1.129974865923775,0.35497167540765495
66,train,183,telea,15.117643356323242,12.853231430053711,-0.6540927297685868
66,train,183,ns,12.671957969665527,10.605010986328125,-0.15194577992528246
66,train,183,linear,12.458092243060891,10.35861286394441,-0.23270145787426233
66,train,183,cubic,7.676927244408328,6.1266050288957725,0.7350927760402439
66,train,171,telea,9.629892349243164,8.561013221740723,-0.6083765137594447
66,train,171,ns,6.586310863494873,5.73867130279541,-0.17328913946074953
66,train,171,linear,6.271285236145825,5.448613068794874,-0.10700746497178243
66,train,171,cubic,5.718817289729774,3.7784693121132475,0.48832253770944084
66,train,122,telea,9.158414840698242,8.221939086914062,-0.29486867989082305
66,train,122,ns,6.964413642883301,6.0948686599731445,-0.03059399076441585
66,train,122,linear,6.523876532852185,5.651297401307407,0.004909955705307208
66,train,122,cubic,5.319390617445638,3.7269030245007198,0.4547211900818741
66,train,99,telea,4.059825420379639,3.7310585975646973,-0.23095497665482972
66,train,99,ns,2.7631003856658936,2.545076608657837,-0.17899895059038565
66,train,99,linear,2.568337611417443,2.4010043777307644,-0.15271335017695714
66,train,99,cubic,2.202547502544239,1.9954914513764808,0.3258352421191204
66,train,95,telea,7.994958400726318,7.6430182456970215,-0.07703161172216569
66,train,95,ns,6.322114944458008,5.9647321701049805,0.01818882687113025
66,train,95,linear,5.835386798546011,5.4860879781446155,-0.007233158890935688
66,train,95,cubic,3.5642229922748223,2.404833058159655,0.6281231339040165
66,train,194,telea,12.856925010681152,11.18171501159668,-0.6362913036625363
66,train,194,ns,9.826416015625,8.411696434020996,-0.0948216558178526
66,train,194,linear,9.63539566548492,8.20095393829442,-0.1619232205872489
66,train,194,cubic,7.524365458350832,6.04219301110598,0.3932159541557482
66,train,48,telea,6.763108253479004,6.572690010070801,-0.20579950318801637
66,train,48,ns,5.146463394165039,5.0185980796813965,-0.07377648337146325
66,train,48,linear,4.642487547115498,4.543691593461534,0.0065347119298749074
66,train,48,cubic,2.680230861564112,2.1913242848384695,0.5969808438096111
66,train,186,telea,6.627046585083008,6.0923051834106445,-0.4558508652636241
66,train,186,ns,4.690666675567627,4.282491683959961,-0.32957367849290664
66,train,186,linear,4.23020281901093,3.9135248619678507,-0.24360287145176437
66,train,186,cubic,5.521632166596403,3.7089566883181817,0.343537205659118
66,train,176,telea,4.2930588722229,3.8920302391052246,-0.33021143869650726
66,train,176,ns,2.7480945587158203,2.479060649871826,-0.23218624906655203
66,train,176,linear,2.2446441301363684,2.0767427286272135,-0.14196834521418356
66,train,176,cubic,2.363745001203734,1.790458700174824,0.37993420341373046
66,train,113,telea,2.615159749984741,2.3041703701019287,-0.47104330103251885
66,train,113,ns,1.1900115013122559,1.092394232749939,-0.46505378527697266
66,train,113,linear,1.0302835782229165,0.9610434332184136,-0.49327713457824635
66,train,113,cubic,1.1428021847585712,0.8483441504060015,0.6807496021640946
66,train,188,telea,4.850848197937012,4.454654693603516,-0.5294264358621812
66,train,188,ns,2.9387259483337402,2.805279016494751,-0.24163245845214698
66,train,188,linear,2.6840781772138054,2.5979748043539628,-0.36298434563289467
66,train,188,cubic,1.7088873879022284,1.5297639058966614,0.6939805175485411
66,train,175,telea,6.261274814605713,5.704531192779541,-0.2588336248185497
66,train,175,ns,4.074131011962891,3.6649742126464844,-0.09520941701694285
66,train,175,linear,3.389272285959982,3.1042231331974137,-0.1000491798572898
66,train,175,cubic,7.1625361423376495,4.7600102159899995,0.6882531227294586
66,train,38,telea,4.054237365722656,3.613882541656494,-0.483423053699422
66,train,38,ns,1.604926347732544,1.5139548778533936,0.053633132543804814
66,train,38,linear,1.549890500453121,1.4563818589816082,-0.1269743748493422
66,train,38,cubic,1.7534756399891485,1.5749856904977688,-0.2332470490177389
66,train,120,telea,6.462095737457275,6.176201343536377,-0.23602389351551342
66,train,120,ns,4.889549255371094,4.6566243171691895,-0.11772026194446811
66,train,120,linear,4.2259994217583925,4.024041029233118,-0.09978712128533108
66,train,120,cubic,2.3563076250835677,1.9131562205422161,0.601621492006744
66,train,116,telea,17.78649139404297,14.715216636657715,-0.6971963503374287
66,train,116,ns,11.978718757629395,9.438531875610352,-0.2537595833361851
66,train,116,linear,11.07869290225929,8.69687342918391,-0.18857811182755385
66,train,116,cubic,60.46928252142627,29.410170961319945,0.5236096403484348
66,train,8,telea,6.022308826446533,5.370070934295654,-0.703803997016578
