metric,value,step,buffer,weights,init_features
val_loss_original_scale,2.0274558067321777,1403.0,33,dem,32
val_loss_original_scale,2.320336103439331,1415.0,33,dem,32
val_loss_original_scale,2.312069892883301,1427.0,33,dem,32
val_loss_original_scale,2.0428595542907715,1439.0,33,dem,32
val_loss_original_scale,2.0661427974700928,1451.0,33,dem,32
val_loss_original_scale,2.181562900543213,1463.0,33,dem,32
val_loss_original_scale,2.128190279006958,1475.0,33,dem,32
val_loss_original_scale,1.997326135635376,1487.0,33,dem,32
val_loss_original_scale,2.0955216884613037,1499.0,33,dem,32
val_loss_original_scale,2.0867984294891357,1511.0,33,dem,32
val_loss_original_scale,2.134068012237549,1523.0,33,dem,32
val_loss_original_scale,2.2744264602661133,1535.0,33,dem,32
val_loss_original_scale,1.9104583263397217,1547.0,33,dem,32
val_loss_original_scale,2.066880702972412,1559.0,33,dem,32
val_loss_original_scale,2.0101206302642822,1571.0,33,dem,32
val_loss_original_scale,2.3195416927337646,1583.0,33,dem,32
val_loss_original_scale,2.1408233642578125,1595.0,33,dem,32
val_loss_original_scale,2.2046008110046387,1607.0,33,dem,32
val_loss_original_scale,2.1535871028900146,1619.0,33,dem,32
val_loss_original_scale,2.2657904624938965,1631.0,33,dem,32
val_loss_original_scale,2.0861005783081055,1643.0,33,dem,32
val_loss_original_scale,2.0019965171813965,1655.0,33,dem,32
val_loss_original_scale,2.1930861473083496,1667.0,33,dem,32
val_loss_original_scale,1.8402880430221558,1679.0,33,dem,32
val_loss_original_scale,2.122145652770996,1691.0,33,dem,32
val_loss_original_scale,2.011415958404541,1703.0,33,dem,32
val_loss_original_scale,2.0245959758758545,1715.0,33,dem,32
val_loss_original_scale,2.2289984226226807,1727.0,33,dem,32
val_loss_original_scale,2.081156015396118,1739.0,33,dem,32
val_loss_original_scale,2.1481125354766846,1751.0,33,dem,32
val_loss_original_scale,2.0682995319366455,1763.0,33,dem,32
val_loss_original_scale,1.9824484586715698,1775.0,33,dem,32
val_loss_original_scale,2.1743083000183105,1787.0,33,dem,32
val_loss_original_scale,2.0837161540985107,1799.0,33,dem,32
val_loss_original_scale,2.0481183528900146,1811.0,33,dem,32
val_loss_original_scale,2.1692378520965576,1823.0,33,dem,32
val_loss_original_scale,2.69058895111084,1835.0,33,dem,32
val_loss_original_scale,2.27793288230896,1847.0,33,dem,32
val_loss_original_scale,1.9037904739379883,1859.0,33,dem,32
val_loss_original_scale,1.9732259511947632,1871.0,33,dem,32
val_loss_original_scale,2.109506607055664,1883.0,33,dem,32
val_loss_original_scale,2.058600664138794,1895.0,33,dem,32
val_loss_original_scale,2.0413670539855957,1907.0,33,dem,32
val_loss_original_scale,2.0362863540649414,1919.0,33,dem,32
val_loss_original_scale,2.431885004043579,1931.0,33,dem,32
val_loss_original_scale,2.003812551498413,1943.0,33,dem,32
val_loss_original_scale,2.1976494789123535,1955.0,33,dem,32
val_loss_original_scale,2.3052515983581543,1967.0,33,dem,32
val_loss_original_scale,2.143836259841919,1979.0,33,dem,32
val_loss_original_scale,2.082505941390991,1991.0,33,dem,32
val_loss_original_scale,2.040175199508667,2003.0,33,dem,32
val_loss_original_scale,1.957866907119751,2015.0,33,dem,32
val_loss_original_scale,1.962813377380371,2027.0,33,dem,32
val_loss_original_scale,1.9731755256652832,2039.0,33,dem,32
val_loss_original_scale,2.2210354804992676,2051.0,33,dem,32
val_loss_original_scale,2.089585065841675,2063.0,33,dem,32
val_loss_original_scale,2.0818746089935303,2075.0,33,dem,32
val_loss_original_scale,2.1552131175994873,2087.0,33,dem,32
val_loss_original_scale,2.0585906505584717,2099.0,33,dem,32
val_loss_original_scale,2.0772523880004883,2111.0,33,dem,32
val_loss_original_scale,1.8631645441055298,2123.0,33,dem,32
val_loss_original_scale,2.2202162742614746,2135.0,33,dem,32
val_loss_original_scale,1.9988874197006226,2147.0,33,dem,32
val_loss_original_scale,1.9794976711273193,2159.0,33,dem,32
val_loss_original_scale,1.9083443880081177,2171.0,33,dem,32
val_loss_original_scale,2.065476417541504,2183.0,33,dem,32
val_loss_original_scale,2.2048046588897705,2195.0,33,dem,32
val_loss_original_scale,2.579501152038574,2207.0,33,dem,32
val_loss_original_scale,2.0490870475769043,2219.0,33,dem,32
val_loss_original_scale,2.0978715419769287,2231.0,33,dem,32
val_loss_original_scale,2.0753962993621826,2243.0,33,dem,32
val_loss_original_scale,2.18593168258667,2255.0,33,dem,32
val_loss_original_scale,2.220818042755127,2267.0,33,dem,32
val_loss_original_scale,2.233675003051758,2279.0,33,dem,32
val_loss_original_scale,2.30355167388916,2291.0,33,dem,32
val_loss_original_scale,2.0237724781036377,2303.0,33,dem,32
val_loss_original_scale,2.2083606719970703,2315.0,33,dem,32
val_loss_original_scale,2.268624782562256,2327.0,33,dem,32
val_loss_original_scale,2.1512906551361084,2339.0,33,dem,32
val_loss_original_scale,2.1270592212677,2351.0,33,dem,32
val_loss_original_scale,2.1701459884643555,2363.0,33,dem,32
val_loss_original_scale,2.070260763168335,2375.0,33,dem,32
val_loss_original_scale,2.2605884075164795,2387.0,33,dem,32
val_loss_original_scale,2.37398362159729,2399.0,33,dem,32
val_loss_original_scale,2.04407000541687,2411.0,33,dem,32
val_loss_original_scale,2.181691884994507,2423.0,33,dem,32
val_loss_original_scale,2.1758997440338135,2435.0,33,dem,32
val_loss_original_scale,2.0789079666137695,2447.0,33,dem,32
val_loss_original_scale,2.096445322036743,2459.0,33,dem,32
val_loss_original_scale,2.239839553833008,2471.0,33,dem,32
val_loss_original_scale,2.055332660675049,2483.0,33,dem,32
val_loss_original_scale,2.1182878017425537,2495.0,33,dem,32
val_loss_original_scale,2.125676155090332,2507.0,33,dem,32
val_loss_original_scale,2.1174771785736084,2519.0,33,dem,32
val_loss_original_scale,2.2573466300964355,2531.0,33,dem,32
val_loss_original_scale,2.1985983848571777,2543.0,33,dem,32
val_loss_original_scale,2.1189498901367188,2555.0,33,dem,32
val_loss_original_scale,2.0842816829681396,2567.0,33,dem,32
val_loss_original_scale,2.0367019176483154,2579.0,33,dem,32
val_loss_original_scale,2.3186750411987305,2591.0,33,dem,32
val_loss_original_scale,2.04457426071167,2603.0,33,dem,32
val_loss_original_scale,2.2089626789093018,2615.0,33,dem,32
val_loss_original_scale,2.3756816387176514,2627.0,33,dem,32
val_loss_original_scale,2.096439838409424,2639.0,33,dem,32
val_loss_original_scale,1.888353705406189,2651.0,33,dem,32
val_loss_original_scale,1.857680320739746,2663.0,33,dem,32
val_loss_original_scale,2.034189224243164,2675.0,33,dem,32
val_loss_original_scale,2.1032419204711914,2687.0,33,dem,32
val_loss_original_scale,1.8724292516708374,2699.0,33,dem,32
val_loss_original_scale,2.259037733078003,2711.0,33,dem,32
val_loss_original_scale,2.6021149158477783,2723.0,33,dem,32
val_loss_original_scale,2.196894407272339,2735.0,33,dem,32
val_loss_original_scale,2.069171667098999,2747.0,33,dem,32
val_loss_original_scale,1.9445786476135254,2759.0,33,dem,32
val_loss_original_scale,2.6309454441070557,2771.0,33,dem,32
val_loss_original_scale,2.0162854194641113,2783.0,33,dem,32
val_loss_original_scale,2.1787850856781006,2795.0,33,dem,32
val_loss_original_scale,2.3773434162139893,2807.0,33,dem,32
val_loss_original_scale,1.9212325811386108,2819.0,33,dem,32
val_loss_original_scale,2.1363675594329834,2831.0,33,dem,32
val_loss_original_scale,1.9382563829421997,2843.0,33,dem,32
val_loss_original_scale,2.391932487487793,2855.0,33,dem,32
val_loss_original_scale,1.9852137565612793,2867.0,33,dem,32
val_loss_original_scale,1.8714385032653809,2879.0,33,dem,32
val_loss_original_scale,2.256000280380249,2891.0,33,dem,32
val_loss_original_scale,1.996456503868103,2903.0,33,dem,32
val_loss_original_scale,2.022697687149048,2915.0,33,dem,32
val_loss_original_scale,2.3444454669952393,2927.0,33,dem,32
val_loss_original_scale,2.804414749145508,2939.0,33,dem,32
val_loss_original_scale,2.1225297451019287,2951.0,33,dem,32
val_loss_original_scale,1.8965033292770386,2963.0,33,dem,32
val_loss_original_scale,2.1662089824676514,2975.0,33,dem,32
val_loss_original_scale,1.9822255373001099,2987.0,33,dem,32
val_loss_original_scale,2.3690788745880127,2999.0,33,dem,32
val_loss_original_scale,2.1070799827575684,3011.0,33,dem,32
val_loss_original_scale,1.9917563199996948,3023.0,33,dem,32
val_loss_original_scale,2.098100185394287,3035.0,33,dem,32
val_loss_original_scale,2.0700039863586426,3047.0,33,dem,32
val_loss_original_scale,1.933646321296692,3059.0,33,dem,32
val_loss_original_scale,2.064100742340088,3071.0,33,dem,32
val_loss_original_scale,2.16426682472229,3083.0,33,dem,32
val_loss_original_scale,1.9324456453323364,3095.0,33,dem,32
val_loss_original_scale,1.9800959825515747,3107.0,33,dem,32
val_loss_original_scale,2.3088338375091553,3119.0,33,dem,32
val_loss_original_scale,1.8835371732711792,3131.0,33,dem,32
val_loss_original_scale,1.9852651357650757,3143.0,33,dem,32
val_loss_original_scale,2.0689921379089355,3155.0,33,dem,32
val_loss_original_scale,2.220876455307007,3167.0,33,dem,32
val_loss_original_scale,2.245110273361206,3179.0,33,dem,32
val_loss_original_scale,1.9260859489440918,3191.0,33,dem,32
val_loss_original_scale,2.2185893058776855,3203.0,33,dem,32
val_loss_original_scale,2.6266767978668213,3215.0,33,dem,32
val_loss_original_scale,2.1488842964172363,3227.0,33,dem,32
val_loss_original_scale,2.0524816513061523,3239.0,33,dem,32
val_loss_original_scale,1.9162517786026,3251.0,33,dem,32
val_loss_original_scale,2.1793928146362305,3263.0,33,dem,32
val_loss_original_scale,1.9952187538146973,3275.0,33,dem,32
val_loss_original_scale,2.0346105098724365,3287.0,33,dem,32
val_loss_original_scale,2.0306434631347656,3299.0,33,dem,32
val_loss_original_scale,2.209786891937256,3311.0,33,dem,32
val_loss_original_scale,2.0535247325897217,3323.0,33,dem,32
val_loss_original_scale,2.0836358070373535,3335.0,33,dem,32
val_loss_original_scale,2.1050429344177246,3347.0,33,dem,32
val_loss_original_scale,2.2198832035064697,3359.0,33,dem,32
val_loss_original_scale,1.963996410369873,3371.0,33,dem,32
val_loss_original_scale,2.2641139030456543,3383.0,33,dem,32
val_loss_original_scale,2.1320009231567383,3395.0,33,dem,32
val_loss_original_scale,2.1222925186157227,3407.0,33,dem,32
val_loss_original_scale,2.2330663204193115,3419.0,33,dem,32
val_loss_original_scale,1.9698072671890259,3431.0,33,dem,32
val_loss_original_scale,2.1705174446105957,3443.0,33,dem,32
val_loss_original_scale,2.3732118606567383,3455.0,33,dem,32
val_loss_original_scale,1.8947851657867432,3467.0,33,dem,32
val_loss_original_scale,2.0267348289489746,3479.0,33,dem,32
val_loss_original_scale,2.062788963317871,3491.0,33,dem,32
val_loss_original_scale,2.1356561183929443,3503.0,33,dem,32
val_loss_original_scale,2.2798726558685303,3515.0,33,dem,32
val_loss_original_scale,2.118546962738037,3527.0,33,dem,32
val_loss_original_scale,2.2899365425109863,3539.0,33,dem,32
val_loss_original_scale,2.067422389984131,3551.0,33,dem,32
val_loss_original_scale,1.9663113355636597,3563.0,33,dem,32
val_loss_original_scale,2.2322089672088623,3575.0,33,dem,32
val_loss_original_scale,2.0839672088623047,3587.0,33,dem,32
val_loss_original_scale,2.0624301433563232,3599.0,33,dem,32
val_loss_original_scale,1.9115102291107178,3611.0,33,dem,32
val_loss_original_scale,1.9900511503219604,3623.0,33,dem,32
val_loss_original_scale,2.2468414306640625,3635.0,33,dem,32
val_loss_original_scale,2.422916889190674,3647.0,33,dem,32
val_loss_original_scale,2.6938366889953613,3659.0,33,dem,32
val_loss_original_scale,2.5858211517333984,3671.0,33,dem,32
val_loss_original_scale,2.5527775287628174,3683.0,33,dem,32
val_loss_original_scale,2.1827971935272217,3695.0,33,dem,32
val_loss_original_scale,2.1015350818634033,3707.0,33,dem,32
val_loss_original_scale,2.1199450492858887,3719.0,33,dem,32
val_loss_original_scale,2.6496469974517822,3731.0,33,dem,32
val_loss_original_scale,2.389582633972168,3743.0,33,dem,32
val_loss_original_scale,2.071571111679077,3755.0,33,dem,32
val_loss_original_scale,2.0139873027801514,3767.0,33,dem,32
val_loss_original_scale,2.1815996170043945,3779.0,33,dem,32
val_loss_original_scale,2.4713034629821777,3791.0,33,dem,32
val_loss_original_scale,1.9981619119644165,3803.0,33,dem,32
val_loss_original_scale,2.2597548961639404,3815.0,33,dem,32
val_loss_original_scale,1.940048336982727,3827.0,33,dem,32
val_loss_original_scale,1.9251971244812012,3839.0,33,dem,32
val_loss_original_scale,2.347053050994873,3851.0,33,dem,32
val_loss_original_scale,2.0414211750030518,3863.0,33,dem,32
val_loss_original_scale,2.027695655822754,3875.0,33,dem,32
val_loss_original_scale,1.871803879737854,3887.0,33,dem,32
val_loss_original_scale,2.133329153060913,3899.0,33,dem,32
val_loss_original_scale,2.005202054977417,3911.0,33,dem,32
val_loss_original_scale,1.9708163738250732,3923.0,33,dem,32
val_loss_original_scale,1.9931951761245728,3935.0,33,dem,32
val_loss_original_scale,1.998604416847229,3947.0,33,dem,32
val_loss_original_scale,2.030984878540039,3959.0,33,dem,32
val_loss_original_scale,1.9833630323410034,3971.0,33,dem,32
val_loss_original_scale,1.9922206401824951,3983.0,33,dem,32
val_loss_original_scale,2.076658010482788,3995.0,33,dem,32
val_loss_original_scale,1.9031368494033813,4007.0,33,dem,32
val_loss_original_scale,1.9622836112976074,4019.0,33,dem,32
val_loss_original_scale,2.4782562255859375,4031.0,33,dem,32
val_loss_original_scale,2.6997649669647217,4043.0,33,dem,32
val_loss_original_scale,1.89045250415802,4055.0,33,dem,32
val_loss_original_scale,2.0713531970977783,4067.0,33,dem,32
val_loss_original_scale,2.056218385696411,4079.0,33,dem,32
val_loss_original_scale,2.1015655994415283,4091.0,33,dem,32
val_loss_original_scale,2.1205873489379883,4103.0,33,dem,32
val_loss_original_scale,2.0114848613739014,4115.0,33,dem,32
val_loss_original_scale,1.9021507501602173,4127.0,33,dem,32
val_loss_original_scale,2.3642396926879883,4139.0,33,dem,32
val_loss_original_scale,2.204958915710449,4151.0,33,dem,32
val_loss_original_scale,2.075680732727051,4163.0,33,dem,32
val_loss_original_scale,2.0391225814819336,4175.0,33,dem,32
val_loss_original_scale,2.050931692123413,4187.0,33,dem,32
val_loss_original_scale,2.054624557495117,4199.0,33,dem,32
val_loss_original_scale,2.0125739574432373,4211.0,33,dem,32
val_loss_original_scale,1.970672369003296,4223.0,33,dem,32
val_loss_original_scale,2.0073940753936768,4235.0,33,dem,32
val_loss_original_scale,2.265146017074585,4247.0,33,dem,32
val_loss_original_scale,2.1917099952697754,4259.0,33,dem,32
val_loss_original_scale,2.0600838661193848,4271.0,33,dem,32
val_loss_original_scale,1.9957422018051147,4283.0,33,dem,32
val_loss_original_scale,2.0405852794647217,4295.0,33,dem,32
val_loss_original_scale,2.5411882400512695,4307.0,33,dem,32
val_loss_original_scale,2.310443639755249,4319.0,33,dem,32
val_loss_original_scale,2.551274299621582,4331.0,33,dem,32
val_loss_original_scale,2.279393196105957,4343.0,33,dem,32
val_loss_original_scale,2.1541390419006348,4355.0,33,dem,32
val_loss_original_scale,2.251138925552368,4367.0,33,dem,32
val_loss_original_scale,2.0949056148529053,4379.0,33,dem,32
val_loss_original_scale,2.28568434715271,4391.0,33,dem,32
val_loss_original_scale,2.071047782897949,4403.0,33,dem,32
val_loss_original_scale,2.254530906677246,4415.0,33,dem,32
val_loss_original_scale,2.0742979049682617,4427.0,33,dem,32
val_loss_original_scale,2.1231648921966553,4439.0,33,dem,32
val_loss_original_scale,2.1766064167022705,4451.0,33,dem,32
val_loss_original_scale,2.420977830886841,4463.0,33,dem,32
val_loss_original_scale,2.217783212661743,4475.0,33,dem,32
val_loss_original_scale,2.1221659183502197,4487.0,33,dem,32
val_loss_original_scale,2.287583112716675,4499.0,33,dem,32
val_loss_original_scale,2.06075382232666,4511.0,33,dem,32
val_loss_original_scale,2.0268375873565674,4523.0,33,dem,32
val_loss_original_scale,2.542363405227661,4535.0,33,dem,32
val_loss_original_scale,2.4669647216796875,4547.0,33,dem,32
val_loss_original_scale,2.372607469558716,4559.0,33,dem,32
val_loss_original_scale,2.4507296085357666,4571.0,33,dem,32
val_loss_original_scale,2.1419215202331543,4583.0,33,dem,32
val_loss_original_scale,1.9514456987380981,4595.0,33,dem,32
val_loss_original_scale,1.9268028736114502,4607.0,33,dem,32
val_loss_original_scale,2.0342559814453125,4619.0,33,dem,32
val_loss_original_scale,2.4601714611053467,4631.0,33,dem,32
val_loss_original_scale,2.0569264888763428,4643.0,33,dem,32
val_loss_original_scale,2.098954439163208,4655.0,33,dem,32
val_loss_original_scale,2.197096824645996,4667.0,33,dem,32
val_loss_original_scale,2.173837661743164,4679.0,33,dem,32
val_loss_original_scale,2.0217344760894775,4691.0,33,dem,32
val_loss_original_scale,2.2678349018096924,4703.0,33,dem,32
val_loss_original_scale,2.080327033996582,4715.0,33,dem,32
val_loss_original_scale,2.1414060592651367,4727.0,33,dem,32
val_loss_original_scale,2.390368938446045,4739.0,33,dem,32
val_loss_original_scale,2.0625550746917725,4751.0,33,dem,32
val_loss_original_scale,2.1374714374542236,4763.0,33,dem,32
val_loss_original_scale,2.210725784301758,4775.0,33,dem,32
val_loss_original_scale,1.9670220613479614,4787.0,33,dem,32
val_loss_original_scale,2.0918309688568115,4799.0,33,dem,32
val_loss_original_scale,2.2358779907226562,4811.0,33,dem,32
val_loss_original_scale,1.9881844520568848,4823.0,33,dem,32
val_loss_original_scale,1.969542145729065,4835.0,33,dem,32
val_loss_original_scale,2.33675479888916,4847.0,33,dem,32
val_loss_original_scale,1.9598147869110107,4859.0,33,dem,32
val_loss_original_scale,2.0258572101593018,4871.0,33,dem,32
val_loss_original_scale,2.8309829235076904,4883.0,33,dem,32
val_loss_original_scale,2.885032892227173,4895.0,33,dem,32
val_loss_original_scale,2.1744725704193115,4907.0,33,dem,32
val_loss_original_scale,2.443770408630371,4919.0,33,dem,32
val_loss_original_scale,2.5426602363586426,4931.0,33,dem,32
val_loss_original_scale,2.4063479900360107,4943.0,33,dem,32
val_loss_original_scale,2.0728654861450195,4955.0,33,dem,32
val_loss_original_scale,2.051631450653076,4967.0,33,dem,32
val_loss_original_scale,2.0541646480560303,4979.0,33,dem,32
val_loss_original_scale,2.130277395248413,4991.0,33,dem,32
val_loss_original_scale,2.245654344558716,5003.0,33,dem,32
val_loss_original_scale,2.180708646774292,5015.0,33,dem,32
val_loss_original_scale,2.1394543647766113,5027.0,33,dem,32
val_loss_original_scale,1.976287603378296,5039.0,33,dem,32
val_loss_original_scale,2.062129259109497,5051.0,33,dem,32
val_loss_original_scale,2.0606486797332764,5063.0,33,dem,32
val_loss_original_scale,2.2586252689361572,5075.0,33,dem,32
val_loss_original_scale,2.0065956115722656,5087.0,33,dem,32
val_loss_original_scale,2.098527669906616,5099.0,33,dem,32
val_loss_original_scale,2.1987643241882324,5111.0,33,dem,32
val_loss_original_scale,2.280219078063965,5123.0,33,dem,32
val_loss_original_scale,1.9115618467330933,5135.0,33,dem,32
val_loss_original_scale,2.0931143760681152,5147.0,33,dem,32
val_loss_original_scale,2.2422924041748047,5159.0,33,dem,32
val_loss_original_scale,1.9220529794692993,5171.0,33,dem,32
val_loss_original_scale,2.093027114868164,5183.0,33,dem,32
val_loss_original_scale,2.231041193008423,5195.0,33,dem,32
val_loss_original_scale,2.1528916358947754,5207.0,33,dem,32
val_loss_original_scale,2.4958088397979736,5219.0,33,dem,32
val_loss_original_scale,2.6698412895202637,5231.0,33,dem,32
val_loss_original_scale,2.3581154346466064,5243.0,33,dem,32
val_loss_original_scale,2.2224690914154053,5255.0,33,dem,32
val_loss_original_scale,1.9763211011886597,5267.0,33,dem,32
val_loss_original_scale,2.0389347076416016,5279.0,33,dem,32
val_loss_original_scale,2.110076427459717,5291.0,33,dem,32
val_loss_original_scale,2.21476149559021,5303.0,33,dem,32
val_loss_original_scale,2.06339430809021,5315.0,33,dem,32
val_loss_original_scale,2.1205508708953857,5327.0,33,dem,32
val_loss_original_scale,1.9917881488800049,5339.0,33,dem,32
val_loss_original_scale,2.224691390991211,5351.0,33,dem,32
val_loss_original_scale,2.1694326400756836,5363.0,33,dem,32
val_loss_original_scale,2.1932966709136963,5375.0,33,dem,32
val_loss_original_scale,2.058748483657837,5387.0,33,dem,32
val_loss_original_scale,2.113436460494995,5399.0,33,dem,32
val_loss_original_scale,2.094130516052246,5411.0,33,dem,32
val_loss_original_scale,2.3153982162475586,5423.0,33,dem,32
val_loss_original_scale,2.096839666366577,5435.0,33,dem,32
val_loss_original_scale,2.0821805000305176,5447.0,33,dem,32
val_loss_original_scale,1.9861234426498413,5459.0,33,dem,32
val_loss_original_scale,2.4151127338409424,5471.0,33,dem,32
val_loss_original_scale,2.1259191036224365,5483.0,33,dem,32
val_loss_original_scale,2.097449541091919,5495.0,33,dem,32
val_loss_original_scale,2.4016377925872803,5507.0,33,dem,32
val_loss_original_scale,2.1532583236694336,5519.0,33,dem,32
val_loss_original_scale,2.399986982345581,5531.0,33,dem,32
val_loss_original_scale,2.6530816555023193,5543.0,33,dem,32
val_loss_original_scale,2.15708065032959,5555.0,33,dem,32
val_loss_original_scale,2.3865458965301514,5567.0,33,dem,32
val_loss_original_scale,2.0705747604370117,5579.0,33,dem,32
val_loss_original_scale,2.0833098888397217,5591.0,33,dem,32
val_loss_original_scale,1.997778296470642,5603.0,33,dem,32
val_loss_original_scale,2.0420174598693848,5615.0,33,dem,32
val_loss_original_scale,2.173581123352051,5627.0,33,dem,32
val_loss_original_scale,1.9699212312698364,5639.0,33,dem,32
val_loss_original_scale,1.9996713399887085,5651.0,33,dem,32
val_loss_original_scale,2.149393320083618,5663.0,33,dem,32
val_loss_original_scale,2.049008369445801,5675.0,33,dem,32
val_loss_original_scale,2.4097092151641846,5687.0,33,dem,32
val_loss_original_scale,2.369913101196289,5699.0,33,dem,32
val_loss_original_scale,2.145446300506592,5711.0,33,dem,32
val_loss_original_scale,2.198498010635376,5723.0,33,dem,32
val_loss_original_scale,2.404233932495117,5735.0,33,dem,32
val_loss_original_scale,2.109714984893799,5747.0,33,dem,32
val_loss_original_scale,2.3551886081695557,5759.0,33,dem,32
val_loss_original_scale,2.2363674640655518,5771.0,33,dem,32
val_loss_original_scale,2.1636176109313965,5783.0,33,dem,32
val_loss_original_scale,2.0870535373687744,5795.0,33,dem,32
val_loss_original_scale,2.4284026622772217,5807.0,33,dem,32
val_loss_original_scale,2.0616960525512695,5819.0,33,dem,32
val_loss_original_scale,2.0128884315490723,5831.0,33,dem,32
val_loss_original_scale,2.1344549655914307,5843.0,33,dem,32
val_loss_original_scale,2.424926280975342,5855.0,33,dem,32
val_loss_original_scale,2.219675064086914,5867.0,33,dem,32
val_loss_original_scale,2.070485830307007,5879.0,33,dem,32
val_loss_original_scale,2.0619924068450928,5891.0,33,dem,32
val_loss_original_scale,1.9968682527542114,5903.0,33,dem,32
val_loss_original_scale,2.083692789077759,5915.0,33,dem,32
val_loss_original_scale,2.234529495239258,5927.0,33,dem,32
val_loss_original_scale,2.1576998233795166,5939.0,33,dem,32
val_loss_original_scale,2.372645378112793,5951.0,33,dem,32
val_loss_original_scale,2.000849962234497,5963.0,33,dem,32
val_loss_original_scale,2.2149665355682373,5975.0,33,dem,32
val_loss_original_scale,1.9899905920028687,5987.0,33,dem,32
val_loss_original_scale,2.1170265674591064,5999.0,33,dem,32
val_loss,0.8301650285720825,11.0,66,random,4
val_loss,0.8244565725326538,23.0,66,random,4
val_loss,0.81975919008255,35.0,66,random,4
val_loss,0.8153610229492188,47.0,66,random,4
val_loss,0.811086118221283,59.0,66,random,4
val_loss,0.8068275451660156,71.0,66,random,4
val_loss,0.8022249937057495,83.0,66,random,4
val_loss,0.7966614365577698,95.0,66,random,4
val_loss,0.7902507781982422,107.0,66,random,4
val_loss,0.7694365978240967,119.0,66,random,4
val_loss,0.5596235990524292,131.0,66,random,4
val_loss,0.4753798842430115,143.0,66,random,4
val_loss,0.5108298659324646,155.0,66,random,4
val_loss,0.4741763770580292,167.0,66,random,4
val_loss,0.5151768922805786,179.0,66,random,4
val_loss,0.4714862108230591,191.0,66,random,4
val_loss,0.4740526080131531,203.0,66,random,4
val_loss,0.4802546799182892,215.0,66,random,4
val_loss,0.48965033888816833,227.0,66,random,4
val_loss,0.47717392444610596,239.0,66,random,4
val_loss,0.4683927893638611,251.0,66,random,4
val_loss,0.4698346257209778,263.0,66,random,4
val_loss,0.4674304723739624,275.0,66,random,4
val_loss,0.4795423150062561,287.0,66,random,4
val_loss,0.47272026538848877,299.0,66,random,4
val_loss,0.4707496464252472,311.0,66,random,4
val_loss,0.46008166670799255,323.0,66,random,4
val_loss,0.4765689969062805,335.0,66,random,4
val_loss,0.45697328448295593,347.0,66,random,4
val_loss,0.4546872079372406,359.0,66,random,4
val_loss,0.33058157563209534,371.0,66,random,4
val_loss,0.17105652391910553,383.0,66,random,4
val_loss,0.1937672346830368,395.0,66,random,4
val_loss,0.16392545402050018,407.0,66,random,4
val_loss,0.2123555690050125,419.0,66,random,4
val_loss,0.16111885011196136,431.0,66,random,4
val_loss,0.1755608469247818,443.0,66,random,4
val_loss,0.15850847959518433,455.0,66,random,4
val_loss,0.2034536749124527,467.0,66,random,4
val_loss,0.13774003088474274,479.0,66,random,4
val_loss,0.13258059322834015,491.0,66,random,4
val_loss,0.21469295024871826,503.0,66,random,4
val_loss,0.11728371679782867,515.0,66,random,4
val_loss,0.1104440838098526,527.0,66,random,4
val_loss,0.1254827231168747,539.0,66,random,4
val_loss,0.09581759572029114,551.0,66,random,4
val_loss,0.08670451492071152,563.0,66,random,4
val_loss,0.08030437678098679,575.0,66,random,4
val_loss,0.07785549014806747,587.0,66,random,4
val_loss,0.08385813981294632,599.0,66,random,4
val_loss,0.10547289997339249,611.0,66,random,4
val_loss,0.08221796154975891,623.0,66,random,4
val_loss,0.08395496755838394,635.0,66,random,4
val_loss,0.10692287236452103,647.0,66,random,4
val_loss,0.08777022361755371,659.0,66,random,4
val_loss,0.0931207537651062,671.0,66,random,4
val_loss,0.08539876341819763,683.0,66,random,4
val_loss,0.08157777786254883,695.0,66,random,4
val_loss,0.0928134024143219,707.0,66,random,4
val_loss,0.10530801117420197,719.0,66,random,4
val_loss,0.10034065693616867,731.0,66,random,4
val_loss,0.09382601082324982,743.0,66,random,4
val_loss,0.09255437552928925,755.0,66,random,4
val_loss,0.08460558205842972,767.0,66,random,4
val_loss,0.07874829322099686,779.0,66,random,4
val_loss,0.07654031366109848,791.0,66,random,4
val_loss,0.07869270443916321,803.0,66,random,4
val_loss,0.08601125329732895,815.0,66,random,4
val_loss,0.0922594740986824,827.0,66,random,4
val_loss,0.0846538096666336,839.0,66,random,4
val_loss,0.0855250135064125,851.0,66,random,4
val_loss,0.0891949012875557,863.0,66,random,4
val_loss,0.08658473193645477,875.0,66,random,4
val_loss,0.08292316645383835,887.0,66,random,4
val_loss,0.09218720346689224,899.0,66,random,4
val_loss,0.09942490607500076,911.0,66,random,4
val_loss,0.0950099527835846,923.0,66,random,4
val_loss,0.1027975082397461,935.0,66,random,4
val_loss,0.08267674595117569,947.0,66,random,4
val_loss,0.08819900453090668,959.0,66,random,4
val_loss,0.07930070906877518,971.0,66,random,4
val_loss,0.0802445337176323,983.0,66,random,4
val_loss,0.08115895837545395,995.0,66,random,4
val_loss,0.07717017084360123,1007.0,66,random,4
val_loss,0.07988123595714569,1019.0,66,random,4
val_loss,0.07571890950202942,1031.0,66,random,4
val_loss,0.07531709223985672,1043.0,66,random,4
val_loss,0.08128515630960464,1055.0,66,random,4
val_loss,0.07105148583650589,1067.0,66,random,4
val_loss,0.0717623233795166,1079.0,66,random,4
val_loss,0.07632478326559067,1091.0,66,random,4
val_loss,0.07590420544147491,1103.0,66,random,4
